Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"74"	"NFE2L2"	"144.0"	"Literature ChIP-seq,36;ARCHS4 Coexpression,8;Enrichr Queries,304;ReMap ChIP-seq,213;GTEx Coexpression,159"	"IFITM3,EHF,SERPINE2,TNC,AHR,ETS2,IFIT3,TP53AIP1,NIPAL4,HERC3,ALCAM,NIPAL1,NAMPT,SLC39A8,SLC16A9,SH2D6,JUNB,IER3,S100A2,IL1R1,UNC5B,SLC30A1,LIFR,FRMD4B,GRIP2,FOXP1,ORAI3,S100A6,IL6ST,DSC2,HIST1H2BD,LINC01132,CD274,IGSF3,SDC4,GPR87,CACNA1D,NTS,KLK8,FOXO1,RASGRP3,EFNB2,SOCS3,FAM83E,PMAIP1,SFN,TRPM8,FAM83C,TIPARP,INHBB,BMP6,INHBE,GADD45G,ARHGAP31,MAFB,NR4A3,TMEM117,BCL3,BHLHE40,HIST1H4H,LRP10,LGALS3BP,DHRS13,BTG2,CDKN1A,BTG1,MAST4,TNFAIP3,LAMC2,PTPRK,SIPA1L2,PIK3CG,CXCL5,HAPLN1,ADAMTS4,IFIH1,RPL7A,FAM102A,NFKBIZ,PDE4B,PDE4A,EMILIN2,AOX1,CTSC,RALGPS2,DUSP4,DUSP5,GRID1,SPHK1,TSC22D3,PLAUR,PLA2G4A,OSMR,RGMB,DUSP6,PTP4A1,SLC22A23,RNF144B,PLSCR1,CDCP1,VGF,MDFIC,IRF1,PPARG,NCOA7,BIRC3,SAMD5,RBM47,CEBPD,SLC20A1,LAMA4,ATP10D,HIST1H2BK,PPM1H,CXCR4,AKAP7,NPL,THSD4,RELB,PRRG4,MUC1,APOL6,CREG1,GBP2,GBP1,GBP3,CD74,PCDH9,ATRNL1,SEMA4B,PCDH7,KRT13,SAMD4A,SNX22,TPD52L1,VEGFA,ALOX5AP,ATP13A3"
"gene_set_query"	"75"	"MSC"	"146.0"	"ARCHS4 Coexpression,19;Enrichr Queries,15;GTEx Coexpression,404"	"IFITM3,BTG2,CDKN1A,IFITM1,CSF3,SERPINE2,CSF1,NCF2,PRDM6,TNC,TNFAIP3,SLC2A3,CXCL3,PRSS23,CXCL2,IFIT3,IFIH1,NIPAL4,GLIPR1,NAMPT,NFKBIZ,PDE4B,EMILIN2,SLC39A8,HMCN1,UPP1,SCARF2,JUNB,IER3,DUSP4,SEMA6B,DUSP5,RSAD2,IGFBP4,IL1R1,SPHK1,F2R,PLAUR,TAP1,MMP9,DUSP6,ADAM19,PLSCR1,MDFIC,IRF1,PPARG,ANGPTL4,HBEGF,BIRC3,PTGER4,CD274,TAGLN,CFH,CEBPD,SDC4,FAM129A,CXCR4,SLC1A3,THBS2,RELB,SOCS3,NT5E,CREG1,PMAIP1,GBP2,FNIP2,GBP1,E2F7,CD74,EGR2,TM4SF19,GCH1,LAMB3,TNFRSF9,VEGFA,COL3A1,ARHGAP31,MAFB,NR4A3,ITGA10,BCL3,BHLHE40,ALOX5AP,TNFSF9,FAS,ATP13A3,FBN1"
"gene_set_query"	"76"	"NPAS2"	"146.3"	"ARCHS4 Coexpression,189;Enrichr Queries,76;GTEx Coexpression,174"	"LGALS3BP,EHF,BTG2,CDKN1A,MAST4,SERPINE2,CHPF,TNC,PLAT,LAMC2,PLOD2,AHR,PTPRK,RCSD1,PRSS23,IFIT3,HHAT,ALCAM,NIPAL1,LIPH,PDE4B,JUNB,IER3,DUSP4,DUSP5,IGFBP4,IL1R1,ITGA2,MYH15,PLAUR,PLA2G4A,OSMR,DUSP6,OVOL2,FOXP1,SLC22A23,ADAM19,BACE2,CDCP1,PPARG,ANGPTL4,PLCB1,DSC2,HBEGF,CDS1,IGSF3,CFH,CEBPD,SDC4,GPR87,FAM129A,ABHD17C,THBS2,KLK8,FOXO1,RASGRP3,EFNB2,SOCS3,NT5E,ATXN1,SFN,HIVEP2,GPX1P1,PCDH1,NDFIP2,EGR2,LAMB3,PCDH7,SEMA4B,KRT13,KIAA1549L,DHRS3,SULF2,VEGFA,FAM160A1,MAFB,NR4A3,PDE10A,NFIA,MYO5B,BHLHE40,BCL2,FBN1"
"gene_set_query"	"77"	"SP110"	"148.3"	"ARCHS4 Coexpression,58;Enrichr Queries,29;GTEx Coexpression,358"	"IFITM3,LGALS3BP,CDKN1A,IFITM1,ITGAM,CSF1,NCF2,TNC,TNFAIP3,DDX60L,RCSD1,CXCL2,PIK3CG,SIRPB1,IFIT3,IFIH1,GLIPR1,GLIPR2,CASP4,NAMPT,NFKBIZ,ITGAX,CASP1,C3AR1,TNFSF10,PDE4B,JUNB,IL6R,CTSC,IER3,HERC6,DUSP5,RSAD2,HLA-B,PLAUR,HLA-C,TAP1,PLSCR1,IRF1,OAS3,CARD16,BIRC3,CD274,CFH,PTAFR,FAM129A,NLRC5,CXCR4,PPM1K,DDX60,RASGRP3,SOCS3,APOL6,SOCS1,IFI16,PMAIP1,GBP2,GBP1,GBP3,CD74,GCH1,TNFRSF9,PARP14,PSMB9,PARP10,BST2,S100Z,BCL3,BHLHE40,ALOX5AP"
"gene_set_query"	"78"	"EBF2"	"149.0"	"ARCHS4 Coexpression,268;GTEx Coexpression,30"	"PPM1L,LAMA4,CBLB,AHR,FOXO1,PQLC2L,PTPRG,ROBO1,CDH5,EGFLAM,DNER,EMILIN3,LRRC8C,ITGB8,SCN7A,SLC17A6,DPF3,MAP6,RHBDL3,NGFR,EGR2,TLE1,LIFR,RGMB,SDK1,ARHGAP31,NFASC,EMCN,MDFIC,DLC1,NOVA2,MMRN2,TRIM36,PPARG,BIRC7,KCTD12,MOCS1,TRIB2"
"gene_set_query"	"79"	"KCNIP3"	"150.0"	"ARCHS4 Coexpression,155;GTEx Coexpression,145"	"CAMK2B,IGSF8,NDRG4,RASGRF1,TMEM59L,ADORA1,IDS,KIF1A,NPTX1,SNCB,CHRNB2,GABBR2,PCDH9,CADM2,GRID1,TMEM132B,LGI3,KIAA1549L,HPCAL4,PPP2R2C,DNAJC6,NOVA2,MMP17,COL20A1,CSPG5,SERPINI1,CAMK1G"
"gene_set_query"	"80"	"BATF"	"153.0"	"ARCHS4 Coexpression,51;ENCODE ChIP-seq,43;Enrichr Queries,43;ReMap ChIP-seq,20;GTEx Coexpression,608"	"IFITM3,EHF,IFITM1,ATP8A1,CSF1,NCF2,CBLB,KLHDC7B,IFIT3,ETS2,NIPAL4,ALCAM,NAMPT,C3AR1,TNFSF10,JUNB,IER3,MAP3K5,HLA-H,RSAD2,IL1R1,IL1R2,HLA-B,TAP1,DISP1,ADAM19,GPR160,S100A6,CARD16,ALPK2,HIST1H2BD,LINC01132,CD274,TAPBPL,ADRB2,IQGAP2,FOXO1,SOCS3,SOCS1,FAM83E,PMAIP1,HIVEP2,EGR2,SLC37A1,FAM9C,TNFRSF9,PARP14,INHBE,BST2,NR4A3,MAFB,TNFSF4,BHLHE40,BCL3,BCL2,TNFSF9,HIST1H4H,FAT2,LRP10,GPR19,DHRS13,CSRNP1,BTG2,CDKN1A,ITGAM,BTG1,TNFAIP3,SLC2A3,RCSD1,CXCL2,PIK3CG,IRF2BPL,IFIH1,FCRLB,GLIPR2,NFKBIZ,CASP4,PDE4B,CASP1,CHAMP1,PDE4A,ITGB8,UPP1,TMED7,CTSC,DUSP4,DUSP5,DUSP2,TSC22D3,SPHK1,PLAUR,ABCA17P,MMP9,MDFIC,ANGPTL6,IRF1,OAS3,NCOA7,RAPGEF6,CHST2,BIRC3,PTGER4,CAMK2D,CEBPD,SLC20A1,PTAFR,HIST1H2BK,FAM129A,CXCR4,RELB,MGAT5,LRRC8D,MPZL3,GBP2,GBP1,CD74,P2RY11,GCH1,TTC39C,PSMB9,GALC,TMEM156,NEURL3,ALOX5AP,FAS"
"gene_set_query"	"81"	"RUNX2"	"153.4"	"Literature ChIP-seq,22;ARCHS4 Coexpression,190;Enrichr Queries,22;ReMap ChIP-seq,26;GTEx Coexpression,507"	"SLC46A3,EHF,SERPINE2,DDX60L,CBLB,IFIT3,GPR176,HERC3,ALCAM,LIPC,NIPAL1,NDST3,PIEZO2,TNS4,JUNB,IER3,HERC6,PAQR8,IL1R1,UNC5B,FBXO2,IL1R2,TMEM170B,SYTL2,LINC00525,PRR18,FAR2,KCTD12,TLN2,TRIB2,SKAP2,HS3ST3A1,SDC4,ENDOD1,SLCO5A1,IQGAP2,APCDD1,KLK6,UGT8,ANKH,RNF217,ZNF703,ST8SIA5,HIVEP2,A2M,TSPAN1,EGR2,CADM2,TIPARP,TNFSF15,LINC01085,FHDC1,MYO5B,TNFSF9,CPEB2,CDKN1A,BTG1,AKR1B1,PTPRK,RCSD1,PRSS23,PTPRG,LRRC1,SERPINA5,ROBO1,ADAMTSL1,PPP3CA,GLIPR1,FAM102A,DNER,CTSC,DUSP4,SNORA72,DUSP5,ZHX2,SPHK1,TSC22D3,TEX15,OSMR,PRSS12,DUSP6,MTSS1,RAP2C,RNF144B,PLSCR1,TOX2,CDCP1,MDFIC,PELI1,PPARG,ANGPTL4,RAPGEF5,PLCB1,MOCS1,MAPRE2,CHST2,HBEGF,PTGER4,SAMD5,SLC20A1,FAM129A,CXCR4,FSTL5,NT5E,CHRNE,MGAT5,CD74,ZNF462,PLEKHA2,WNT7B,SAMD4A,DHRS3,VEGFA,SULF2,PDP1,TMEM156,KITLG,COL3A1,NFIA,OSTM1,VEPH1,DLC1,KBTBD8,CSF1,ATP8A1,RASEF,TNC,PLAT,PLOD2,AHR,GXYLT2,ETS2,FAM107B,CDH5,HHAT,CAPN8,LEPR,IL6R,TLE1,S100A2,IGFBP4,F2R,MITF,LIFR,GRIP2,FOXP1,ADAM19,EMCN,S100A6,S100A5,ROR1,PHLDB2,ABCG1,LINC01132,RTN1,GPR87,SLC1A1,TMEM59L,STK39,SLC1A3,ADRB2,SPATA6,FHIT,FOXO1,RASGRP3,SEL1L3,EFNB2,SOCS3,ATXN1,PLXNA1,PMAIP1,LONRF3,NPTX1,FAM83C,SYT4,BDNF,INHBB,ARHGAP26,CORO2B,BMP6,SDK1,ARHGAP31,MAFB,GNAL,BCL3,BHLHE40,UST,UBE2U,BCL2,ADORA2A-AS1,FBN1,FGFR1,KCNK5,LGALS3BP,MAST4,TNFAIP3,LAMC2,SLC2A3,PPP1R9A,CXCL2,PIK3CG,SIRPB1,IRF2BPL,DTWD2,CALB2,GRM5,NFKBIZ,CASP4,BOC,PDE4B,CASP1,NKX3-1,HS3ST3B1,PLAUR,SHROOM3,ETV1,MMP9,ETV6,ACTBL2,IRF1,BIRC7,BIRC3,RBM47,CAMK2D,PRKAA2,CEBPD,LAMA4,LAMA3,LEF1,ATP10D,PPM1H,PPM1K,THBS2,DLL1,PDLIM1,PRRG4,MUC1,IFI16,SLC25A21,GBP2,GALNT7,PPP1R14A,LAMB3,PCDH7,MID1IP1,FBXL14,GALC,NFASC,ALOX5AP,TLL1"
"gene_set_query"	"82"	"NKX62"	"154.5"	"ARCHS4 Coexpression,70;GTEx Coexpression,239"	"CAMK2B,IGSF8,GPM6A,NDRG4,SLC44A1,TMEM59L,KLK6,UGT8,DNER,ADORA1,MAP7,LRRC8D,KCNMB4,MAP6,IDS,KIF1A,SNCB,EDIL3,PAQR8,GABBR2,PCDH9,GRID1,CADM2,MID1IP1,LGI3,FBXO2,KIAA1549L,HPCAL4,CORO2B,NFASC,PPP2R2C,DNAJC6,IL1RAPL1,PRR18,ALDOC,RAPGEF5"
"gene_set_query"	"83"	"ETS2"	"155.5"	"Literature ChIP-seq,135;ARCHS4 Coexpression,46;Enrichr Queries,58;GTEx Coexpression,383"	"IFITM3,LGALS3BP,CSRNP1,BTG2,CDKN1A,BTG1,CSF1,CITED1,TNFAIP3,SLC2A3,AHR,DMKN,CXCL2,IFIT3,NIPAL4,ALCAM,NFKBIZ,NAMPT,PDE4B,C3AR1,EMILIN2,UPP1,TNS4,JUNB,IL6R,CTSC,IER3,DUSP4,DUSP5,IGFBP4,IL1R1,TSC22D3,SPHK1,PLAUR,DUSP6,MTSS1,PLSCR1,ELF3,CDHR1,IRF1,MMP17,S100A6,HBEGF,BIRC3,RBM47,SDC4,CEBPD,SLC20A1,LAMA3,CXCR4,ADRB2,MST1R,DLL1,FOXO1,RELB,EFNB2,PDLIM1,SOCS3,CREG1,MGAT5,PMAIP1,SLC25A21,GBP2,A2M,FAM83C,CD74,EGR2,GCH1,TIPARP,DHRS3,GADD45G,VEGFA,MAFB,BCL3,BHLHE40,ATP13A3,KCNK3"
"gene_set_query"	"84"	"TCF21"	"156.5"	"Literature ChIP-seq,52;ARCHS4 Coexpression,137;Enrichr Queries,389;GTEx Coexpression,48"	"IFITM3,SLC46A3,FHOD3,EHF,SERPINE2,CSF1,GALNT16,GALNT18,PRDM6,TNC,PLAT,GXYLT2,AQP1,CDH5,RGS5,GPR176,RPS6KA2,TNFSF10,PIEZO2,ENPP1,SLC39A8,SH2D6,TNS4,JUNB,IER3,S100A2,IL1R1,IGFBP4,IGFBP2,F2R,LIFR,DISP1,SYTL2,ADAM19,TMX4,EMCN,HHIPL2,KCTD12,IL6ST,HIST1H2BD,ABCG1,CFH,SDC4,TMTC1,PCDH12,DDX60,EFNB2,ADAMTS16,SOCS3,C7,A2M,SLC19A2,STRA6,EGR2,WSCD1,BDNF,PARP14,BMP6,BMP5,INHBE,MAFB,NR4A3,BAMBI,TNFSF4,BHLHE40,BCL3,CYP1A1,PLCH1,SERPINI1,FBN1,LGALS3BP,CSRNP1,DHRS13,BTG2,CDKN1A,BTG1,MAST4,TNFAIP3,LAMC2,PTPRK,SOBP,DMKN,PRSS23,CXCL2,PTPRG,ADAMTSL1,FCRLB,PPP3CA,NFKBIZ,CHAMP1,PDE4B,ITGB8,QSOX1,ITGB6,SCARF2,DUSP5,ZHX2,SLC2A13,SPHK1,TSC22D3,VWA5A,ETV1,RGMB,PRSS12,DUSP6,TOX2,IRF1,PELI1,PDE5A,ANGPTL4,PLCB1,MAPRE2,PTGER4,TAGLN,RBM47,CEBPD,PPM1L,LAMA4,CXCR4,PPM1K,THBS2,SLC7A2,NT5E,APOL6,EGFLAM,CHRNE,SCN7A,APOL1,GBP3,PPP1R14A,LAMB3,PLEKHA2,PCDH7,WNT7B,VEGFA,SULF2,KITLG,COL3A1,PDE10A,NFIA,DLC1,VEPH1,ALOX5AP"
"gene_set_query"	"85"	"ZNF697"	"160.3"	"ARCHS4 Coexpression,233;Enrichr Queries,60;GTEx Coexpression,188"	"CSRNP1,BTG2,CDKN1A,BTG1,CSF1,SERPINE2,TNC,TNFAIP3,PLOD2,LAMC2,SLC2A3,SIPA1L2,CXCL3,PRSS23,CXCL2,PQLC2L,IFIT3,ETS2,CDH5,HHAT,GPR176,FAM102A,ALCAM,NAMPT,NFKBIZ,PDE4B,SLC16A6,SLC16A7,ITGB8,EMILIN2,UPP1,SCARF2,JUNB,IL6R,CTSC,IER3,DUSP4,DUSP5,IL1R1,SPHK1,PLAUR,MITF,OSMR,DUSP6,CDCP1,MDFIC,IRF1,IL6ST,HBEGF,BIRC3,IGSF8,CD274,SDC4,IGSF3,SLC20A1,FAM129A,RELB,EFNB2,SOCS3,NT5E,APOL6,MGAT5,LRRC8C,PMAIP1,PLXNA1,HIVEP2,FNIP2,E2F7,EGR2,TM4SF19,LAMB3,SMOX,TNFSF15,VEGFA,ARHGAP31,TMEM158,NFIA,DLC1,BHLHE40,ATP13A3,FBN1"
"gene_set_query"	"86"	"STAT1"	"160.7"	"Literature ChIP-seq,103;ARCHS4 Coexpression,11;ENCODE ChIP-seq,3;Enrichr Queries,78;ReMap ChIP-seq,15;GTEx Coexpression,754"	"IFITM3,CCDC71L,IFITM1,EHF,CSF1,NCF2,TNC,DDX60L,KLHDC7B,IFIT3,RGS5,ALCAM,NAMPT,SCN9A,C3AR1,SLC16A6,TNFSF10,SMCO4,SH2D6,JUNB,IL6R,HIST1H2AC,IER3,HERC6,SEMA6B,S100A2,RSAD2,HLA-B,TAP1,HLA-C,SLC30A1,LIFR,FRMD4B,FOXP1,UHMK1,ADAM19,SCNN1A,S100A6,S100A5,IL6ST,ALDH7A1,CD274,SDC4,SLC1A2,CACNA1D,DDX60,SOCS3,ATXN1,SOCS1,PDGFD,ZNF703,PMAIP1,EGR2,ANKRD22,ANKEF1,LYZ,PARP14,PARP10,BST2,ACER2,NR4A3,BCL3,BHLHE40,BCL2,TNFSF9,HIST1H4H,LRP10,LGALS3BP,DDR1,CSRNP1,BTG2,CDKN1A,BTG1,TNFAIP3,AKR1B1,RCSD1,CXCL2,CYB561D2,IRF2BPL,IFIH1,ADAMTS4,GLIPR2,NFKBIZ,CASP4,DNER,CHAMP1,ITGAX,CASP1,EMILIN2,PDE4A,ITGB8,MAN1A1,CTSC,DUSP5,DUSP2,PLAUR,OSMR,MMP9,DUSP6,PLSCR1,MDFIC,ANGPTL6,OAS3,IRF1,NCOA7,PPARG,BIRC3,PTGER4,CEBPD,NLRC5,FAM129A,CXCR4,DLL1,RELB,HIRA,MUC1,APOL6,IFI16,STAMBPL1,LRRC8C,GBP2,APOL1,GBP1,FNIP2,E2F7,GBP3,CD74,P2RY11,LAMB3,GCH1,PLEKHA2,SEMA4B,FBXL14,PSMB9,VEGFA,LRG1,S100Z,NEURL3,FAS"
"gene_set_query"	"87"	"EGR4"	"161.7"	"ARCHS4 Coexpression,108;Enrichr Queries,284;GTEx Coexpression,93"	"CSRNP1,BTG2,CDKN1A,RASGRF1,TNFAIP3,CALB2,SAMD14,HHAT,NDST3,NFKBIZ,IDS,MAN1A1,JUNB,IER3,DUSP4,DUSP5,DUSP2,TESC,SPHK1,TSC22D3,SLC2A13,PLAUR,VWA5A,ETV1,AP3B2,DUSP6,TIAM1,ACTA1,TMX4,VGF,RRAGD,SCG5,SCG2,HBEGF,CAMK2B,SAMD5,NDRG4,RTN1,CEBPD,SDC4,TMEM59L,PPM1H,CXCR4,SLC7A2,EFNB2,FSTL5,SOCS3,PCSK1N,CNNM1,NPC1L1,PMAIP1,NPTX1,HIVEP2,PCDH1,KIAA0319,SYT4,EGR2,GCH1,TIPARP,BDNF,GAD1,LGI3,CORO2B,GPR137C,GADD45G,VEGFA,TMEM198,PLCXD3,TMEM158,MAFB,NR4A3,BHLHE40,CPE,SCN2A,KCNK3,GPR19,TMEM229B"
"gene_set_query"	"88"	"ZNF488"	"162.5"	"ARCHS4 Coexpression,134;Enrichr Queries,191"	"CYFIP2,GALNT12,LGALS3BP,BTG2,CDKN1A,SERPINE2,LAMC2,SLC2A3,PRSS23,IFIT3,FAM107B,CALB2,HHAT,GLIPR2,DNER,ADORA1,KIF1A,DUSP5,AMN,S100A2,UNC5B,ITGA2,ETV1,HPCAL4,DUSP6,SYTL2,CLDN11,DNAJC6,SCNN1A,PPARG,PRR18,KCTD12,RAPGEF5,SCG2,IGSF8,TAGLN,NDRG4,IGSF3,TMEM59L,FAM129A,KLK6,EFNB2,UGT8,NT5E,PLXNA1,PMAIP1,NPTX1,PCDH1,SNCB,NGFR,LAMB3,BDNF,CADM2,LGI3,CORO2B,DHRS3,NFASC,PPP2R2C,BAMBI,BHLHE40,CSPG5,FGFR1"
"gene_set_query"	"89"	"KLF4"	"163.2"	"Literature ChIP-seq,75;ARCHS4 Coexpression,22;Enrichr Queries,50;ReMap ChIP-seq,155;GTEx Coexpression,514"	"IFITM3,FHOD3,IFITM1,CHPF,SERPINE2,PRDM6,AHR,ETS2,IFIT3,NIPAL4,ALCAM,NIPAL1,NAMPT,LRAT,TNS4,JUNB,IER3,MYLIP,TLE1,S100A2,RSAD2,MSX2,S100A1,IGFBP4,IGFBP2,ISLR2,SYTL2,SLC9A3,CCNE2,MSH4,ORAI3,S100A6,S100A5,KCTD12,IL6ST,HIST1H2BD,DSC2,SLC22A4,RTN1,SDC4,CFH,GPR87,NXPH4,TMEM59L,ADRB2,MST1R,APCDD1,KLK8,KLK7,EFNB2,SOCS3,FAM83E,RDH10,PMAIP1,SFN,NPTX1,FAM83C,NDFIP2,EGR2,TIPARP,BDNF,SLC52A2,INHBB,GDF3,LYZ,SYT8,TMEM198,GADD45G,BST2,MAFB,NR4A3,GNAL,BCL3,BHLHE40,HIST1H4H,CSPG5,GPR19,LGALS3BP,PTPRU,CSRNP1,BTG2,CDKN1A,BTG1,ITGAM,SLC44A1,TNFAIP3,SLC2A3,DMKN,PRSS23,CXCL2,CYB561D2,IRF2BPL,LRRC1,RPL7A,NFKBIZ,EMILIN3,EMILIN2,DUSP4,HS3ST3B1,DUSP5,TSC22D3,PLAUR,ELOVL6,ETV1,DUSP6,RNF144B,BACE2,PLSCR1,ELF3,VGF,CDHR1,IRF1,MMRN2,PELI1,VWA1,PPARG,PDE5A,ANGPTL4,RAPGEF6,HBEGF,BIRC3,HLA-DQB1,PTGER4,RBM47,CEBPD,SATB2,HIST1H2BK,ATP10D,LEF1,FAM129A,PPM1H,CXCR4,DLL1,ZBTB41,MUC1,SNCG,LRRC8A,PCDH1,GBP2,MEST,CD74,PPP1R14A,WNT7B,LGI3,PCDH7,SULF2,VEGFA,COL3A1,PDE10A,NFIA"
"gene_set_query"	"90"	"GATA3"	"164.7"	"Literature ChIP-seq,82;ARCHS4 Coexpression,232;ENCODE ChIP-seq,13;Enrichr Queries,37;ReMap ChIP-seq,17;GTEx Coexpression,607"	"IFITM3,EHF,IFITM1,SERPINE2,DDX60L,IFIT3,NIPAL4,HERC3,ALCAM,NIPAL1,LIPH,TNFSF10,HMCN1,TNS4,JUNB,IER3,RSAD2,UNC5B,IL1R1,SYTL2,EML5,TIAM1,ORAI3,LINC00525,TRIB2,IGSF3,SDC4,CFI,APCDD1,IQGAP2,KLK7,ADAMTS16,C7,ZNF703,TSPAN5,HIVEP2,SLC19A2,TNFSF18,EGR2,TIPARP,ACER2,BST2,CYP1A1,HIST1H4H,DDR1,CSRNP1,SERPINA3,BTG2,CDKN1A,BTG1,SLC44A1,AKR1B1,PTPRK,RCSD1,SIPA1L2,PRSS23,PTPRG,LRRC1,ROBO1,ADAMTSL1,PPP3CA,FAM102A,QSOX1,DUSP4,DUSP5,DUSP2,ZHX2,TSC22D3,ELOVL2,SLC2A13,ABCA17P,DUSP6,RNF144B,PPARG,ANGPTL4,RAPGEF5,PLCB1,MAPRE2,MOCS1,HBEGF,PTGER4,SF3B4,POPDC3,COL11A1,CXCR4,AKAP5,SLC7A2,ADCY5,NT5E,STAMBPL1,LINC00511,CD74,ZNF462,TM4SF19,GCH1,PLEKHA2,WNT7B,KRT13,SAMD4A,MYBPH,DHRS3,SULF2,VEGFA,COL3A1,TMEM158,NFIA,DLC1,VEPH1,RAB9B,TMEM229B,GALNT12,CSF3,ATP8A1,RASEF,TNC,PLOD2,AHR,MANEA,ETS2,CAPN8,HHAT,SLC16A6,HIST1H2AC,TLE1,MSX2,IGFBP4,IGFBP2,F2R,SLC9A2,SLC9A3,S100A6,IL6ST,HIST1H2BD,LINC01132,GPR87,STK39,ADRB2,FOXO1,RASGRP3,EFNB2,SOCS3,ATXN1,PMAIP1,THEM6,FAM83C,STRA6,INHBB,TDRD5,SYT8,BMP5,PLCXD3,MAFB,AMACR,BAMBI,BCL3,BHLHE40,BCL2,FGFR1,FBN1,BNC1,HTR2B,TNFAIP3,SLC2A3,DMKN,CXCL2,HAPLN1,IRF2BPL,NFKBIZ,ITGB6,GRID1,ITGA2,TBC1D9,ETV1,ELF3,CDHR1,IRF1,OAS3,SMPDL3A,CAMK1G,BIRC3,RBM47,CAMK2D,CEBPD,HIST1H2BK,LEF1,PPM1H,THSD4,MUC1,IFI16,GBP2,GALNT7,LAMB3,SEMA4B,TPBG,TTC39C,TPD52L1,ATP13A3"
"gene_set_query"	"91"	"FOXO1"	"167.0"	"Literature ChIP-seq,58;ARCHS4 Coexpression,197;Enrichr Queries,180;ReMap ChIP-seq,36;GTEx Coexpression,364"	"CYFIP2,FHOD3,SERPINE2,ATP8A1,FAM89A,CBLB,DDX60L,PLAT,AHR,ETS2,FAM107B,CDH5,GPR176,HERC3,HHAT,SAMD14,DEPTOR,ALCAM,LEPR,BBX,DPF3,ENPP1,HMCN1,TNS4,IL6R,JUNB,PRKACB,MAP3K5,PAQR8,TLE1,IL1R1,IGFBP4,F2R,MITF,LIFR,SYPL2,FOXP1,ADAM19,EMCN,CCNE2,GPD1,GPR160,S100A6,SCG5,LINC00525,ALPK2,KCTD12,IL6ST,PHLDB2,TRIB2,ABCG1,SKAP2,GNE,SDC4,CFH,TAPBPL,ADRB2,IQGAP2,FOXO1,EFNB2,SOCS3,ATXN1,SOCS1,PDGFD,PMAIP1,HIVEP2,PRR22,SLC19A2,EGR2,TIPARP,GADD45G,ACER2,SDK1,MAFB,NR4A3,UST,BHLHE40,BCL2,LRP10,ADORA2A-AS1,GPR19,FGFR1,DDR1,LGALS3BP,PTPRU,CSRNP1,BTG2,CDKN1A,BTG1,HTR2B,TNFAIP3,RCSD1,BMI1,SOBP,PQLC2L,IRF2BPL,ADAMTS4,FCRLB,PPP3CA,FAM102A,NFKBIZ,PDE4B,MAN1A1,AASS,DUSP4,HS3ST3B1,DUSP5,ZHX2,DUSP2,TSC22D3,SPHK1,PLAUR,ELOVL6,PRSS12,MMP9,DUSP6,MTSS1,RAP2C,TOX2,MDFIC,ANGPTL6,IRF1,MMRN2,MMP17,NCOA7,PPARG,MOCS1,RAPGEF6,SMPDL3A,BIRC3,HBEGF,SAMD5,TAGLN,CAMK2D,CEBPD,SLC20A1,LEF1,NLRC5,CXCR4,SLC7A2,ZBTB41,PDLIM1,SELENBP1,NT5E,EGFLAM,APOL6,CREG1,MGAT5,LRRC8D,GCH1,PLEKHA2,SMOX,TTC39C,FBXL14,DHRS3,VEGFA,PDP1,COL3A1,NFIA,NEURL3,MGAT4A,ALOX5AP,FAS,ATP13A3,IL18R1"
"gene_set_query"	"92"	"NR4A1"	"170.0"	"ARCHS4 Coexpression,72;Enrichr Queries,104;ReMap ChIP-seq,174;GTEx Coexpression,330"	"IFITM3,LGALS3BP,CSRNP1,BTG2,CDKN1A,BTG1,SERPINE2,NCF2,TNC,TNFAIP3,PLAT,SLC2A3,GXYLT2,RCSD1,CXCL2,IFIT3,ETS2,LRRC1,PTPRG,IRF2BPL,ADAMTS4,RFK,NAMPT,NFKBIZ,PDE4B,C3AR1,SCARF2,JUNB,CTSC,HIST1H2AC,MAP3K5,IER3,DUSP4,DUSP5,DUSP2,IGFBP4,TSC22D3,IGFBP2,PLAUR,DUSP6,FOXP1,EMCN,ELF3,IRF1,S100A6,FAR2,ANGPTL4,TRIB2,HIST1H2BD,HBEGF,TAGLN,CEBPD,SDC4,HIST1H2BK,CXCR4,RELB,SOCS3,ZNF827,ANKH,LRRC8D,PMAIP1,LRRC8A,SLC25A21,TRPM8,GPX1P1,GBP2,A2M,CD74,EGR2,IFITM10,EGR4,TIPARP,TNFRSF9,SYT8,DHRS3,VEGFA,GADD45G,PARP10,BST2,ARHGAP31,COL3A1,NR4A3,MAFB,BHLHE40,BCL3,HIST1H4H,ADORA2A-AS1,FGFR1"
