Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"103"	"ZNF488"	"224.0"	"ARCHS4 Coexpression,378;Enrichr Queries,70"	"TMEM151A,KRT80,PRKCSH,FAM129A,STMN3,MCM10,FGF1,PRSS23,CPLX1,KLK6,LFNG,EFNB2,HHAT,NT5E,PODXL,HAS3,ANKRD1,ADORA1,IGFBP6,BSN,GABRD,FADS1,CACNG4,GPM6B,TGM2,SCARA3,LYNX1,AMN,CAV1,AHNAK2,SCD5,EMP1,SYP,MAPK8IP2,MAPK8IP1,FAM111B,PRKAR1B,MAP1A,CD9,CSPG5,AMOTL2,NPTXR,TNFRSF21,MATN2"
"gene_set_query"	"104"	"DRAP1"	"226.7"	"ARCHS4 Coexpression,22;Enrichr Queries,297;GTEx Coexpression,361"	"FEN1,CCDC89,CD81,PRKCSH,GPAA1,PRPF19,TRAM2,MYDGF,SEC61A1,SAMD15,CCDC96,GPR137,TMEM109,SPDL1,TIMP1,CTSD,SLC39A3,ZSCAN5A,TIPIN,NUDC,ATP6V0B,TMED9,TNFRSF12A,ITGA3,CHPF2,CYBA,PRR19,RPUSD1,PPIB,LY6E,SF3B4,CD63,LRRC59,PCNA,CANT1,CD151,HM13,PKMYT1,LMF2,PSMC3IP,CST3,APH1A,NT5E,CDC45,EXOSC4,NCLN,PTPMT1,GPC1,LMAN2,CLPTM1,POLR2E,CCDC71,PRELID1,SURF2,ALYREF,MBOAT7,SLC52A2,PLAC8L1,DNAJA1,EHD1,IFT22,EIF6,PSMC3,SPATA33,PSMG1,P4HB,FXYD5,PLP2,GRINA"
"gene_set_query"	"105"	"ZNF124"	"227.3"	"ARCHS4 Coexpression,407;Enrichr Queries,233;GTEx Coexpression,42"	"FEN1,MOCS3,TFRC,POP1,PRKCSH,PDE3B,MCM10,BRCA1,TMEM97,PRPF19,CLU,SMC2,SPIB,SEC61A1,HHAT,EXO1,LBR,FADS1,CTSC,GEN1,NDC1,TIPIN,ZNF480,CHPF2,DARS2,NIPA2,ESCO2,RBL1,CCNE2,TMX1,TEX9,TFAM,B3GNT2,ZNF37BP,MCM5,SFT2D2,TNFRSF21,CD44,MCM2,PCNA,CANT1,HMMR,LMF2,CLN5,EFNB2,APH1A,UGCG,CDC45,ORC1,CLPTM1,SLC38A9,SLC25A21,AP4S1,MGAT2,UGGT2,E2F7,TOE1,GINS2,XRCC2,GINS4,M6PR,CDC6,DNAJC14,ZWINT,FAM111B,NAT1,POLR3C,FOXL2NB,CENPM,ZNF215,P4HB,GRINA"
"gene_set_query"	"106"	"MAFB"	"228.5"	"ARCHS4 Coexpression,142;Enrichr Queries,222;ReMap ChIP-seq,174;GTEx Coexpression,376"	"SLC35B2,MT-TT,SLC35B1,BZW1,CLU,IPO4,RCBTB2,CIRBP-AS1,SIRPA,IL6R,CHGB,TGM2,IL13RA1,TPM3,IGFBP4,CYBA,TMX1,CRISPLD2,GPD2,MT-TI,PPIF,MXRA7,MT-TM,XPR1,C5AR1,KLK5,HTRA1,IL20RB,EFNA4,APH1A,EFNB2,SGPL1,KIF3B,BAG3,RDH10,MLEC,MPDU1,EGR3,UQCC3,SURF2,SURF4,EPHX1,PA2G4,SYT7,ABHD15,TBL2,GJB5,MT-TS2,PXMP2,INTS5,SDC1,HIST1H4H,DEGS1,SERPINI1,TGFBI,TMEM18,LRP11,FERMT3,TMEM151A,SLC35F6,NRP1,ZC3H4,FAM57A,PHF23,CTSZ,TMEM51,SPPL3,PRSS23,GM2A,MFSD5,CTSL,NPTN,FLVCR2,TIMP1,CTSD,CTSC,SLC36A1,NUDC,ACAD9,RHBDF2,ROM1,EMP1,NPC2,IMPAD1,CANX,TRNP1,MMP19,SLC29A1,CUEDC1,SMPDL3A,CD44,TNFRSF21,KRT80,PCNA,PPM1L,SGMS1,TM2D2,SLC43A2,PTAFR,FAM129A,SGMS2,CLN6,CLN5,FOXN3-AS1,CREG1,PERP,MGAT1,TRMT10C,SDCBP2-AS1,SLC31A2,UTP3,LAMB4,AHNAK2,C1GALT1,KRT13,NAGA,MZF1-AS1,YIF1A,DNAJA1,ERP44,TM9SF1,P2RX4,KRT16,KRT15,CD9,TACC1,ESYT1,CEP41,GRINA"
"gene_set_query"	"107"	"AR"	"230.0"	"Literature ChIP-seq,48;ARCHS4 Coexpression,220;Enrichr Queries,243;ReMap ChIP-seq,230;GTEx Coexpression,409"	"STEAP3,SLC46A1,MT-TT,LDLRAD3,FGF1,CLU,TSKU,HHAT,LIPC,APMAP,POFUT1,CIRBP-AS1,SLC16A6,ENPP1,BCAP29,IL6R,FADS1,TGM2,GSTK1,TIPIN,IGFBP4,SETMAR,ATP11C,ACSL3,JMJD8,DISP2,CCNE2,MALL,MT-TI,MASP2,MT-TM,PSMD12,TMED10,CD151,SLC35D1,CHRNA5,MGST1,ENDOD1,SLC38A10,EFNA4,EFNB2,ORC5,HPX,UGCG,TMEM123,MARC1,MLEC,SLC38A9,CHST14,IGFBP6,TRPM8,EEFSEC,CAV1,EPHX1,DHCR24,SYT7,ZWINT,DHFR,MT-TS2,SDC1,DEGS1,PSMG1,TGFBI,SERPINI1,NRP1,PHTF2,NRSN2,FEN1,B4GALT1,PODXL2,GPAA1,PHF23,KDM8,CXCL1,MCM10,BRCA1,PRPF19,TMEM220,DHTKD1,TMEM104,GPR137,TMEM109,TK1,LBR,HGFAC,SLC36A1,TIGD2,ABCC4,CERS6,MARS2,SIGMAR1,NDUFC2,EMP1,BAAT,PIGC,IMPAD1,RFT1,MCM4,TLCD1,SMPDL3A,CD44,MATN2,CANT1,TM2D2,ATL1,ODC1,FAM129A,CRIP2,ATP2C1,AGPAT2,TM9SF3,FOXRED2,NT5E,EXOSC4,FOXN3-AS1,CDC45,CHSY1,SPOCK2,E2F1,ACSS1,CACNG4,MPZL1,SPRYD4,LINC01160,GOLM1,TXNRD1,NUDT9,FAM155B,KRT18,KRT15,NEK10,SARM1,CD9,TRMT61A,CYB561"
"gene_set_query"	"108"	"HOXA1"	"231.0"	"ARCHS4 Coexpression,33;Enrichr Queries,435;GTEx Coexpression,225"	"NRP1,FAF2,ARPC1A,ZDHHC5,CXCL1,PRSS23,IPO4,HHAT,CYP26B1,SPTLC1,MFSD5,ANKRD1,SPDL1,TK1,XXYLT1,FADS1,EOMES,PSENEN,TNFRSF12A,SIGMAR1,P3H2,EMP1,DARS2,CKAP4,SUMF1,WDR77,TMX1,PSME3,MALL,KDELR2,UMPS,ARF6,SF3B4,LRRC59,RALA,PCNA,GBA,KLK5,SLC1A5,PKMYT1,EFNA4,KLK6,EFNB2,NT5E,CDC45,PERP,NDFIP2,EGR3,ICMT,GALNT1,CAV1,ALYREF,KRT13,HPS6,PA2G4,CDC6,HNRNPAB,ZWINT,VANGL1,TP53I3,KRT18,EIF6,LPAR5,PSMC4,GJB5,PXMP2,PSMG1,TGFBI,CLPTM1L"
"gene_set_query"	"109"	"ATOH8"	"233.7"	"ARCHS4 Coexpression,271;Enrichr Queries,89;GTEx Coexpression,341"	"NRP1,ITGB5,PRKCSH,CD81,ISM1,PRSS23,CLU,ANTXR1,TRAM2,LFNG,NDST1,HHAT,CYP26B1,TMEM43,ANKRD1,TMEM109,TGM2,ACVR1,SCARA3,ITGA3,IGFBP4,CHPF2,SETMAR,EMP1,CKAP4,CRISPLD2,GINM1,MXRA7,MOCS1,CUEDC1,CD44,PPIC,MATN2,PARM1,CD151,HTRA1,CLN5,GPC1,SERPINH1,IGFBP6,LINC00310,UGGT2,FZD1,CRTAP,EGR3,CAV1,RFTN1,EPHX1,CYBRD1,BRI3BP,VASN,EXT1,PXMP2,MSRB3,ESAM,AMOTL2,TGFBI"
"gene_set_query"	"110"	"TEAD4"	"235.0"	"Literature ChIP-seq,161;ARCHS4 Coexpression,53;ENCODE ChIP-seq,49;Enrichr Queries,14;ReMap ChIP-seq,171;GTEx Coexpression,962"	"SLC35B2,SLC23A2,TMEM41A,MT-TT,UXS1,CISD2,GPATCH4,ISM1,TSKU,CYB5D1,NDST1,CIRBP-AS1,DAG1,CCDC97,CHAC2,SEC62,CHGB,NUP214,JMJD4,PAQR4,ALG6,SLC35C1,KRT8,ACSL3,JMJD8,SCAMP3,WDR77,TWSG1,SOAT2,GRWD1,PSME3,MT-TI,TFAM,CCDC86,CCDC87,MXRA7,MT-TM,PRR7-AS1,AARS2,SLC35D1,RPN1,IL20RB,PTTG1IP,OMA1,MTDH,WDR66,CHST12,SERPINH1,ATP6V0A2,SSR1,TSPAN3,HMOX2,ARSB,NUS1,FZD3,ICMT,CFAP70,CDC6,ERLIN2,PA2G4,DHFR,EHD1,TBL2,EIF6,MT-TS2,HIST1H4H,FXYD5,NOL11,FARSA,CD320,NRSN2,FEN1,GFM1,FKBP14,PHF23,ARPC1A,FAF2,LPCAT1,BRCA1,PRPF19,IER3IP1,TRAM2,SMG8,WDR44,CHAF1A,SPTLC1,TCTN3,MTG1,ANKRD1,UBXN8,GPR137,TMED2,FLVCR2,TK1,TIMP1,UTP14A,CTSC,LRRC47,NDC1,ATP6V0B,TNFRSF12A,NCOA5,ACAD9,ELMOD1,EMP1,SYP,SUMF1,ANO1,LSG1,PTRH2,ZNF239,MMP19,TLCD1,SLC29A1,UMPS,ACTRT3,FJX1,CD44,DNASE1L1,NPB,PRIM2,SGMS1,ATL1,GBA,FAM129A,CRIP2,SGMS2,TMEM70,NOL6,PAXBP1-AS1,RECQL4,PGRMC1,EXOSC4,CNPY4,UCP3,CHN1,CHRNA10,EMC6,MPZL1,SF3A3,PEX16,UTP3,KIDINS220,GINS3,RFTN1,KRT13,PEX13,BLCAP,DCBLD2,TM9SF1,DPY19L1,KRT18,SNX19,PSMC3,GPAM,CLCF1,KRT15,CENPM,TCEA1,TRIP11,MSRB3,TACC1,ESYT1,ZNF215,TMEM39B,CCDC3,CEP41,MYLK2,BEST2,CLU,PVR,YARS2,IPO4,LAPTM4B,HHAT,SLN,NUDT19,TMEM38A,TMEM38B,TGM2,SLC30A6,TPM3,ALG14,TPST2,DPM2,MINPP1,TMX4,BRMS1,STIM2,TCTA,PPIB,IL6ST,XPR1,PPIC,IFNAR1,LRRC59,CD151,TMED10,COX16,SLC41A2,C5AR1,HTRA1,SLC1A5,HMMR,PKMYT1,RPF2,RTN4,DPP3,ORC1,PODXL,SLC38A6,SLC38A9,AP4S1,COA3,TOR1A,UQCC3,CAV1,ALYREF,SLC52A2,HSPA6,RPP40,BCDIN3D,DNAJC15,BMP7,REEP1,G6PC3,PXMP2,AMOTL2,VPS9D1-AS1,TGFBI,CLPTM1L,TMEM18,LRP11,PHTF2,B4GALT1,SFT2D3,ZC3H4,PRKCSH,MCM10,CXCL1,UFSP1,HS2ST1,TMEM104,EXO1,MFSD5,CYP4V2,EXO5,ACP2,OIT3,LBR,SLC36A1,ABCC4,CERS6,ITGA3,MYEOV,TSN,LCA5L,ACTA1,DNAJC1,RBL1,VGF,ADORA2B,TMEM216,TRNP1,RFT1,MCM4,MCM5,SFT2D2,CUEDC1,SEC22A,TNFRSF21,ITGA9,AGPAT5,KRT80,PON2,LAGE3,CDC45,NCLN,ZNRF3,P2RY2,E2F1,MAN1C1,E2F2,LRRC8D,SLC25A21,TMEM209,ABCF2,UGGT2,E2F7,POLR2J4,PPIL1,FAHD1,GALNT1,TXNRD1,HNRNPAB,VAPA,CD9,P4HB,RBM45,SNORD60"
"gene_set_query"	"111"	"DPF1"	"238.0"	"ARCHS4 Coexpression,289;Enrichr Queries,42;GTEx Coexpression,383"	"GABRB3,CNTFR,NRSN2,PODXL2,STMN3,MCM10,HHAT,EXO1,TK1,EPHB2,BSN,FAM81A,FADS1,MFSD2A,APC2,IGFBP4,SYP,MAPK8IP2,AP3B2,MAPK8IP1,DISP2,TMEM179,PRKAR1B,CCNE2,VGF,SOAT2,CCNE1,GPRIN1,MAP1A,LANCL2,TYRO3,MCM5,NPTXR,RTN3,CRIP2,SLC1A4,PKMYT1,CPLX1,CORO1A,EFNB2,CHST10,CHN1,E2F1,E2F2,ATP6V0E2,KIAA0319,GABBR2,WNT10B,GINS2,EGR3,SCD5,EPHX4,CDC6,GDAP1,SYT7,REEP1,CSPG5"
"gene_set_query"	"112"	"GLIS1"	"238.7"	"ARCHS4 Coexpression,62;Enrichr Queries,414;GTEx Coexpression,240"	"NRP1,KCNC1,ITGB5,FKBP14,PRKCSH,CD81,LDLRAD3,TRAM2,ANTXR1,GALNT10,NDST1,SEC61A1,HHAT,CYP26B1,PODNL1,SLC39A6,EPHB2,GRID1,IGFBP4,CHPF2,P3H4,KCNAB3,CKAP4,RCN1,TWSG1,B3GNT9,TMEM214,CRISPLD2,TRNP1,KDELR3,MXRA7,FJX1,CD44,PRIM2,LRRC15,CD151,HTRA1,SLC1A5,NT5E,WNT11,GPC1,MAN1C1,SERPINH1,CDIPT,GABRD,MPZL1,CRTAP,EGR3,CAV1,NFATC2,CYBRD1,VASN,DLK2,FGF17,HTR7P1,EXT1,TMEM237,COL5A3,LINC00941,AMOTL2,TGFBI,ULBP3"
"gene_set_query"	"113"	"PCGF6"	"240.7"	"ARCHS4 Coexpression,239;Enrichr Queries,29;GTEx Coexpression,454"	"MRPS17,PHTF2,GFM1,FEN1,TFRC,FASTKD2,CISD2,MCM10,TMEM97,BRCA1,SMC2,HHAT,MRPL1,CHAF1A,EXO1,TIMM17A,SIRPA,CLCC1,TMEM38B,LBR,FADS1,ARL6IP6,NDC1,TIPIN,URB2,ESCO2,RBL1,CCNE2,CCNE1,TMX1,IMPAD1,MCM4,TFAM,MCM5,SLC29A1,UMPS,UBIAD1,PSMD12,PCNA,SLC38A10,HMMR,RPF2,MTDH,NOL6,CDC45,SLC25A21,AP4S1,ABCF2,GINS2,CD164,PPIL1,TRMT10C,GINS3,PA2G4,CDC6,ZWINT,DHFR,STAG1,ABCB10,CNIH1,OSTC,PSMC2,PSMG1,NOL11,GRINA"
"gene_set_query"	"114"	"ZNF385A"	"244.0"	"ARCHS4 Coexpression,336;Enrichr Queries,104;GTEx Coexpression,292"	"NRP1,CD82,PRKCSH,FAM57A,KCNC3,CTSZ,SECTM1,SPPL3,CLU,TP53AIP1,LFNG,HHAT,GM2A,SIRPA,TIMP1,CTSD,DGCR2,IGFBP4,ACAD9,ROM1,EMP1,CYBA,DUSP7,DOK3,ADORA2B,CRISPLD2,CD44,LY6E,KRT80,SLC43A2,PTAFR,C5AR1,KLK5,HTRA1,IL20RB,EFNA4,CST3,SGPL1,PERP,CREG1,CHST15,MGAT1,IGFBP6,CA12,NDFIP2,FAHD1,MBOAT7,LAMB4,AHNAK2,EPHX1,BMP7,DLK2,GJB5,SDC1,CD9,DEGS1,TGFBI,GRINA,FERMT3"
"gene_set_query"	"115"	"RELA"	"244.2"	"Literature ChIP-seq,149;ARCHS4 Coexpression,450;ENCODE ChIP-seq,35;Enrichr Queries,478;ReMap ChIP-seq,182;GTEx Coexpression,171"	"SLC35B2,TFRC,MT-TT,POP1,UXS1,ZDHHC5,STMN3,KLHDC7B,TMEM97,TSKU,CYB5D1,PCMT1,NDST1,CIRBP-AS1,CCDC97,NUP214,JMJD4,ALG5,ALG1,ESCO2,MAPK8IP2,JMJD8,OVOL3,EID1,PSME3,GRWD1,MAP1A,MT-TI,VOPP1,KDELR2,MT-TM,RNF121,AARS2,LMAN2L,SAR1B,DHX9,ENDOD1,OMA1,PTTG1IP,ZMPSTE24,APH1A,SGPL1,CHST10,NEU1,CHST15,SERPINH1,SSR1,HMOX2,WNT10B,PRELID1,EGR3,SLC35E1,TMEM50A,XRCC2,SURF4,ERLIN2,PA2G4,BRI3BP,THAP10,EHD1,EXT1,HNRNPM,TBL2,EIF6,MT-TS2,ACER3,INTS5,GNRH2,PSMG1,NOL11,FARSA,GABRB3,NRSN2,GFM1,FEN1,GPAA1,PHF23,SLC35F5,PIGP,BRCA1,PRPF19,SMG8,KHK,CYB561D2,PANX1,LFNG,ARV1,SPTLC1,CTSL,HYAL2,C1QTNF6,UBXN8,GPR137,TMED2,TK1,CTSD,ERMAP,APC2,PSENEN,LRRC47,TCF19,TMED9,ROM1,ACAD9,TOP3A,AGTRAP,MANEAL,SLC35G1,ZDHHC16,PIGC,BACE1,MRPL53,TMEM179,FASTKD5,B3GNT2,TLCD1,SLC29A1,CRELD2,UMPS,CD44,ARF6,SF3B4,NPB,CD63,SELPLG,PCNA,WRB,GBA,PTAFR,FAM129A,FAM129C,EXOSC4,PDF,CNPY4,ORMDL2,ADAM23,CLPTM1,MGAT1,CD59,MGAT2,EMC6,ATP6V0E2,BID,ZNF583,UTP3,KIDINS220,SLC31A1,SCD5,RFTN1,C1GALT1,GINS4,ADAT3,NUDT9,ERP44,TM9SF1,KRT18,PSMC3,CLCF1,KRT15,ESYT1,TMEM39B,CYB561,GRINA,CSF3,CD82,GOLT1B,CD81,SPPL2A,BEST2,CLU,PVR,IPO4,HHAT,ADORA1,FADS1,TGM2,SLC30A6,IL4R,CNPY2,CYBA,ALG12,CYB561A3,TMEM131,TMX3,TEX9,MRTO4,PPIF,TCTA,IL6ST,TTPAL,IFNAR1,LRRC59,CCDC142,CD151,SLC41A2,SLC1A5,HMMR,PKMYT1,RPF2,RTN4,AK9,DPP3,ORC5,KIF3B,BAG3,DHRS7B,RNF170,ZNF789,LLPH,KIAA0319,MPDU1,EEFSEC,UQCC3,ALYREF,CAV1,SLC52A2,RPP40,M6PR,B3GALT6,DOLK,TP53I3,TMEM115,AMOTL2,TMEM18,ZNF530,MCFD2,B4GALT1,PODXL2,ZC3H4,PRKCSH,CCDC47,CXCL1,UFSP1,SLC2A6,DHTKD1,SEC61A1,GRM2,MRPL1,CYP4V2,TIMM17A,TMEM109,ITGB7,FBXL19-AS1,ACP2,LBR,ABCC4,JAGN1,CERS6,NCBP1,CHPF2,MYEOV,RHBDF2,ELAC1,DARS2,ABHD14A,NAV1,LSR,TSN,NT5C3A,CREB3,RBL1,VGF,TMEM214,TMBIM4,DAD1,LANCL2,SEC22A,MCM2,CANT1,GOSR2,ATP2C1,LAGE3,LMF2,FOXRED2,POLR2E,ZNF622,ABCF2,ACSS1,CCDC71,SEC11C,SLC35A2,POLR2J4,PPIL1,FAHD1,TMEM30A,TXNRD1,CTNS,MZF1-AS1,GDAP1,VAPA,CD9,P4HB"
"gene_set_query"	"116"	"E2F2"	"244.3"	"ARCHS4 Coexpression,46;Enrichr Queries,8;GTEx Coexpression,679"	"TOR2A,FEN1,TFRC,PHF23,PIGQ,MCM10,TMEM97,BRCA1,SMC2,HHAT,CHAF1A,EXO1,SLC16A6,SPDL1,TK1,LBR,ERMAP,TCF19,GEN1,DBNL,RHBDF2,DARS-AS1,CYBA,ESCO2,SMC1A,DOK3,BRMS1,RBL1,CCNE2,SOAT2,CCNE1,MCM4,MCM5,CD44,SELPLG,PCNA,TXK,SLC1A4,SLC1A5,HMMR,PKMYT1,CORO1A,RECQL4,CDC45,ORC1,ORMDL2,E2F1,SLC25A21,MROH6,E2F7,GINS2,XRCC3,CDC6,BRI3BP,ZWINT,DHFR,FAM111B,BST1,ABCB10,CENPI,CENPM,FERMT3"
"gene_set_query"	"117"	"MKX"	"245.0"	"ARCHS4 Coexpression,73;Enrichr Queries,429;GTEx Coexpression,233"	"NRP1,TRAM1,PKD2,PRSS23,ANTXR1,TRAM2,NDST1,SEC61A1,HHAT,CYP26B1,TGM2,ACVR1,SCARA3,IGFBP4,CHPF2,SETMAR,TGFBR1,CKAP4,ANO1,TWSG1,B3GNT9,RCN1,CRISPLD2,EOGT,TRNP1,SSR4P1,MXRA7,KDELR3,IL6ST,MATN2,LRRC15,LRRC59,CD151,FAM129A,TOR1AIP1,EFNB2,NT5E,ALDH1B1,TBXA2R,GPC1,SERPINH1,CHST14,IGFBP6,UGGT2,ARSB,CRTAP,ICMT,CAV1,CYBRD1,VASN,REEP1,EXT1,OSTM1,REEP3,MSRB3,AMOTL2,CCDC3,TGFBI,BMPR1A"
"gene_set_query"	"118"	"PIN1"	"248.0"	"ARCHS4 Coexpression,161;GTEx Coexpression,335"	"RTN3,RNASEH2C,NRSN2,PODXL2,NDUFB11,PELI3,STMN3,CPLX1,LAGE3,TM9SF3,MYDGF,CHST10,CHN1,DPF1,ADORA1,POLR2E,EMC6,ATP6V0E2,KIAA0319,FAM81A,GABRD,SLC39A3,APC2,PEX16,GABBR2,LYNX1,PRELID1,NUDC,CNPY2,SYP,MAPK8IP2,GDAP1,MAPK8IP1,PRKAR1B,PSMC3,MAP1A,CANX,LANCL2,CD320"
"gene_set_query"	"119"	"ZNF480"	"248.0"	"ARCHS4 Coexpression,443;Enrichr Queries,149;GTEx Coexpression,152"	"MRPS17,FASTKD2,PRKCSH,SPPL2A,CISD2,HCCS,MCM10,GPATCH4,PRPF19,YARS2,SEC61A1,HHAT,MRPL1,TCTN1,NUDT19,TIMM17A,CHAC2,UTP14A,FADS1,PUS3,SLC30A6,MARS2,DARS2,DNTTIP2,TIMM21,WDR77,CCNE2,TEX9,FASTKD5,ZNF239,TFAM,B3GNT2,ZNF37BP,ZNF117,SFT2D2,DERL1,FAM129A,OMA1,HMMR,RPF2,CLN5,APH1A,UGCG,PGBD2,PODXL,LCMT2,UTP20,AP4S1,LLPH,UGGT2,TRMT10C,XRCC2,BCDIN3D,CDC6,PEX13,GDAP1,FAM111B,POLA1,ABCB10,FOXL2NB,NOL11,SFXN2,GRINA"
"gene_set_query"	"120"	"CTCF"	"248.7"	"Literature ChIP-seq,86;ARCHS4 Coexpression,249;ENCODE ChIP-seq,18;Enrichr Queries,737;ReMap ChIP-seq,8;GTEx Coexpression,394"	"SLC23A3,SLC35B2,TFRC,KDELR1,SLC35B1,GPATCH4,LDLRAD3,ANTXR1,CYB5D1,IL27RA,SMC2,FAM122A,CLP1,CIRBP-AS1,DPF1,CCDC96,TRIM26,ALG6,PAQR4,ALG5,ENTPD7,ALG3,JMJD8,SCAMP2,BTC,TWSG1,SOAT1,PRR19,ZW10,UNC50,ZSCAN25,CES2,PRR7-AS1,SLC22A4,AARS2,SAR1A,DHX9,ENDOD1,OMA1,MTDH,SGPL1,FAM124A,RDH10,PTPMT1,NEU1,CHST10,SERPINH1,SSR1,B4GALNT1,PSMF1,LINC00311,SLC19A1,HMOX2,TOE1,WNT10B,NUS1,PRELID1,EGR3,ICMT,SURF2,TREX1,SURF4,TMEM192,ERLIN2,PA2G4,CDC6,IFFO1,TMEM198,EHD1,DHFR,POLA1,HNRNPM,STAG1,EIF6,FOXL2NB,INTS5,SDC1,PSMG1,NOL11,SFXN2,SFXN5,TMEM151A,FEN1,SYNM,GFM1,TRAM1,KCNC1,SPEF1,PIGQ,FAF2,BRCA1,PRPF19,KHK,CYB561D2,WDR44,CHAF1A,HYAL2,C1QTNF6,HYAL3,TCTN1,GPR137,CTSC,TCF19,APC2,MRPS28,TIGD2,ATP6V0B,TMED9,LRRC46,TNFRSF12A,NCOA5,SSR4,TIMM22,DUSP7,PIGC,MRPL53,B3GNT9,FAM222A,MMP15,B3GNT2,TLCD1,SLC29A1,SLC29A3,ARF6,CD63,LRRC15,PCNA,SLC20A2,AMIGO1,ATL1,WRB,CRIP2,TMEM164,RECQL4,CST3,PSMC3IP,PDF,CLPTM1,BID,MPZL1,SF3A3,GDF11,YIPF1,SPRYD4,UTP3,GINS4,YIF1A,DPY19L1,ABCB10,SNX19,CENPI,PSMC4,CLCF1,SARM1,CENPM,ESYT1,PLP2,CYB561,GRINA,TOR2A,SPPL2A,BEST2,COMT,YARS2,BZW1,CLU,PVR,GALNT10,LAPTM4B,HHAT,APMAP,POFUT1,SLC16A6,FAM3C,CLCC1,TMEM14A,FADS1,PSKH1,TGM2,TOR3A,IGFBP4,DNAJB12,EPDR1,CYB561A3,CGRRF1,TMEM131,DISP2,DPM2,DOK3,BRMS1,TMX1,STIM2,ZNF319,NAAA,EOGT,PPIF,TTPAL,LRRC59,PSMD12,CD151,PARM1,SLC38A10,SLC1A4,HMMR,PKMYT1,EFNA4,TOR1AIP1,SLC9A1,RHOBTB2,TMEM123,ORC1,UTP20,RIPK1,THEM6,LLPH,ZNF786,MPDU1,CD164,SDF2L1,BRPF3,M6PR,BCDIN3D,DNAJC14,SYT7,ABHD15,COQ2,G6PC3,CNIH1,TMEM115,EBPL,ESAM,ZNF530,MCFD2,DAGLA,ADPGK,ZC3H4,ITGB3,PINX1,MCM10,ASB16-AS1,TMEM220,DHTKD1,MFSD6,SPR,TMEM104,MFSD5,MAN1A2,NAPRT,ACP2,ITGB7,FBXL19-AS1,GRASP,LBR,SMIM12,SLC36A1,GRID1,MARS2,SIGMAR1,RHBDF2,ELAC1,DARS2,ABHD14A,LSR,SMC1A,NT5C3A,CREB3,DNAJC1,RBL1,VGF,TMBIM4,NPC2,MCM4,MCM5,CHMP6,ST6GALNAC4,CUEDC1,TNFRSF21,ITGA9,CANT1,PPM1L,HM13,PON2,ATP2C1,CLN5,FOXRED2,TMEM201,WNT11,LEPROTL1,E2F1,TMEM208,LRRC8D,IARS2,CDIPT,ACSS1,SLC12A2,FKRP,NIFK,CMTM6,HNRNPAB,TPCN2,GALNS,P2RX4,POLR3H,RBM45,TRMT61A,CKLF"
"gene_set_query"	"121"	"E2F3"	"249.7"	"ARCHS4 Coexpression,190;Enrichr Queries,50;GTEx Coexpression,509"	"FEN1,TFRC,SPPL2A,MCM10,BRCA1,PRPF19,SMC2,ABHD13,HHAT,CHAF1A,CLP1,EXO1,SLC16A6,LINC01547,TK1,IL6R,LBR,FADS1,NDC1,URB2,NIPA2,SMC1A,DOK3,CCNE2,CCNE1,PPIF,MCM4,B3GNT2,MCM5,CD44,DNASE1L1,TMEM185B,SLC22A4,LRRC59,PCNA,SLC43A2,DHX9,HMMR,PKMYT1,CDC45,CHSY1,E2F1,E2F2,PDSS1,SLC25A21,LLPH,E2F7,GINS2,TOR1A,ALYREF,SUSD1,CDC6,PA2G4,HNRNPAB,ZWINT,DHFR,HNRNPM,CKLF,CNIH4"
"gene_set_query"	"122"	"ZNF598"	"250.7"	"ARCHS4 Coexpression,203;Enrichr Queries,325;GTEx Coexpression,224"	"PRKCSH,FAM57A,PIGQ,PINX1,ZDHHC5,GPATCH4,PRPF19,IPO4,SEC61A1,HHAT,CTSD,ZNF587B,CHPF2,ALG3,EID1,LSG1,BRMS1,RPUSD1,ZW10,GRWD1,PPIF,CCDC86,ZSCAN25,CD44,SLC27A4,LRRC59,KRT80,WRB,SLC1A5,PKMYT1,EFNA4,LMF2,NOL6,RECQL4,APH1A,NCLN,PERP,ATP6V0A2,E2F1,SLC35A2,SLC35E1,SLC52A2,ALYREF,PA2G4,HNRNPAB,ADAT3,EHD1,EIF6,INTS5,P4HB,CLPTM1L,TRMT61A,GRINA"
"gene_set_query"	"123"	"ATF6"	"252.0"	"ARCHS4 Coexpression,487;Enrichr Queries,190;GTEx Coexpression,79"	"NRP1,TFRC,TMEM179B,PRKCSH,SECTM1,TXNDC12,ABHD13,FKBP9P1,HHAT,CLP1,CTSL,MAN1A2,SDF2,FADS1,IL13RA1,SLC30A6,ATP6V0E1,NOG,ENTPD7,ALG14,AGTRAP,DNAJC3,DNAJC1,DOK3,BRMS1,SOAT1,SOAT2,TMEM33,RFT1,B3GNT2,PIGM,IL6ST,CD44,IFNAR1,TMEM185B,SLC22A4,SELPLG,TMED10,PTAFR,FAM129A,SLC1A4,ABHD5,RTN4,WDR66,PTDSS1,FAM124A,KIF3B,ORMDL2,CREG1,E2F2,CD59,ARSB,PRELID1,YIPF1,TOR1A,SLC31A2,SLC35E1,TXNRD1,CMTM6,TMPPE,EXT1,BST1,ERP44,VAPA,SRPRB,PLP2,CKLF"
