Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"134"	"ZNF652"	"298.3"	"Literature ChIP-seq,147;ARCHS4 Coexpression,433;Enrichr Queries,205;GTEx Coexpression,408"	"ZBTB25,TRAF3IP2,TESK2,IRS2,NUDT6,WASH2P,ELK4,GPR176,HELB,CCND2,RPS6KA5,SESN3,BBX,PNISR,RAB2B,WSB1,ZNF284,IST1,ZBTB37,DICER1,OVOL2,FOXP1,DDIT4,ALPK1,INSIG1,RHOBTB3,GATA3,FOXO1,MBTD1,ZMAT3,LONRF1,SLC38A2,EXPH5,MCL1,ARHGEF37,HOMER2,TINCR,KLHL24,SSH2,OCEL1,MED13L,FOSL2,NFKBIA,CDK6,HOOK2,BCL6,AGO3,AGO4,BHLHE40,CREBRF,MXD1,BRWD1,CPEB2,BTG2,BTG1,CHD7,SLC2A3,MTRNR2L8,NKPD1,ING4,CA5B,PSD3,JARID2,MCF2L2,PCMTD1,ZNF483,HMGCS1,NCOA3,TSC22D3,CBFA2T2,FAM126B,PTBP2,GAN,CTDSP2,PPARA,BIRC3,CAMK2D,PPM1N,ZBTB44,ADD3,DCST2,PARD6B,FCHO1,ERBB3,BGLAP,NT5DC3,TP53INP1,MXI1,RPS2P5,RICTOR,LDLR,CCDC183,SPAG9,MBD5,TRIM41,USP21,NDE1,PIK3IP1,KLF9,PDCD4,PKN1,HSD17B7P2,ZNF850,ZNF333,YPEL2"
"gene_set_query"	"135"	"ZBTB46"	"299.0"	"ARCHS4 Coexpression,110;Enrichr Queries,585;GTEx Coexpression,202"	"ERRFI1,MIDN,TNC,ICAM5,ZFYVE28,RNF112,CCND2,SYNGAP1,RIMS3,DPYSL4,ZSCAN30,MAP3K8,KIF21B,PPFIA4,JUNB,PPFIA3,SAMD11,PPP1R16B,PNISR,TMEM178A,LMTK3,DLEC1,MYT1,DDIT4,HECA,NEIL1,ATF3,SPTBN4,NOTCH3,BRSK1,SHC2,NYAP1,CHRD,TRANK1,DTX3,NDRG1,FOXO1,CACNA1H,PHF21B,SOCS3,CTIF,CACNA1I,INPP5E,BMF,PLCG1,SRGAP3,APOE,TPPP,ZBTB18,PPP1R26,CBX7,PRRT2,PLK5,ZNF382,GADD45B,TINCR,FOSL2,GRIN2D,COL1A1,HOOK2,CAPRIN2,BHLHE40,SSPO,RCOR2,EZH1,PRR36,CDKN1C,ROBO3,BTG2,WFIKKN1,CHD7,PKD1,JAK2,DUSP4,NCOA3,ANO8,ETV1,PAX6,NAV2,DUSP8,DUSP6,PTP4A3,VN1R1,TNFRSF25,RAPGEF3,PTGER4,LAMA5,CEBPB,GACAT2,DLL1,FSTL5,CECR2,CACNG7,ARVCF,RAB26,GPC2,FLNC,ZSWIM4,HES4,MYO16,NOL4L,ZNF219,PKN1"
"gene_set_query"	"136"	"HLF"	"300.7"	"ARCHS4 Coexpression,19;Enrichr Queries,508;GTEx Coexpression,375"	"PRDM8,ERRFI1,RAB3A,IRS2,ABAT,C4A,RGS2,ZFP36,RIMS3,RPS6KA5,CCND2,JUNB,PPFIA4,PPP1R16B,EPHA7,FBXO2,DLEC1,MAT1A,HPCAL4,MTURN,FOXP1,CLIP3,STX1B,DDIT4,HECA,ATF3,BRSK1,SPTBN4,NDRG4,NRN1,CFH,ARHGEF25,CFI,TMEM59L,CHRD,DTX3,GATA3,NDRG1,CACNA1H,FOXO1,CTIF,NUAK1,ABCC6P1,APOE,TPPP,NKX6-1,PACSIN1,CBX7,CDK18,GADD45B,NR1D2,NR1D1,POU6F1,FOSL2,COL1A1,NR4A2,GNAO1,NR4A1,MLXIPL,TF,DLG2,HOOK2,BCL6,DLG4,JMY,BHLHE40,BRWD1,SNAP25,BTG2,THRA,ASGR1,SERPINA5,PSD3,DUSP4,PSD,ZHX3,NCOA3,TSC22D3,MST1,ETV1,NAV2,KLF15,ETV4,PJA2,PTBP2,DUSP6,DNM1,PTP4A3,CTDSP2,MST1P2,NAPB,PNCK,HDAC9,ERBB3,SLITRK3,MXI1,NT5DC3,SLC17A7,CKB,METTL7A,CCDC183,KCNJ4,BCHE,CA11,PER3,TEF,KLF9,PKN1,NOTUM,RAB17"
"gene_set_query"	"137"	"EGR4"	"303.0"	"ARCHS4 Coexpression,368;Enrichr Queries,321;GTEx Coexpression,220"	"RAB3B,ERRFI1,MIDN,IRS2,ICAM5,KIAA1107,ZFYVE28,RNF112,RGS2,ZFP36,CCND2,PIM3,IER5,JUNB,RGS9,LMTK3,DLEC1,VWA5B2,MYT1,CLIP3,STX1B,CACNB4,DDIT3,DDIT4,RRAGD,SCG5,ATF3,STX1A,SPTBN4,NDRG4,NYAP1,NRN1,TMEM59L,FBXO44,SOCS3,NPC1L1,CPAMD8,PMAIP1,SRGAP3,HIVEP2,NKX6-1,PDZD7,PRRT1,ZBTB18,PRRT2,GADD45B,DNAJC12,NR1D1,FOSL2,NR4A2,NFKBIA,NR4A1,MLXIPL,HOOK2,BCL6,CALY,DLG4,BHLHE40,PRR36,SNAP25,BTG2,PSD3,DUSP4,PSD,NCOA3,TESC,TSC22D3,VWA5A,ETV1,PAX6,DUSP8,DNM1,DUSP6,ARL4D,PTP4A3,CEBPB,RNASEK,CAMKK1,FSTL5,RASD1,DNAJB5,TRIM46,MGAT3,NRIP3,PURG,KCNJ4,CA11,GCH1,KCNJ11,GDF15,GAD1,DLK1,BAIAP3,KLF9,STAC2,PKN1,UNC79"
"gene_set_query"	"138"	"ZSCAN10"	"303.3"	"ARCHS4 Coexpression,480;Enrichr Queries,396;GTEx Coexpression,34"	"RYR1,TRIM71,UCN,IFITM1,WFIKKN1,CHD7,QPRT,GUCA1B,SLC2A3,PKD1,CCDC28B,MYOM3,GLI2,ZFYVE28,GPR176,TRIM7,SYNGAP1,CDH3,SALL4,NKX1-2,PRSS8,ATXN7L2,JARID2,PPFIA4,HES7,RNF44,WDR37,ACTN3,TMEM178A,PDE4D,NCOA3,TESC,VASH2,TET1,PAX6,DLEC1,MYT1,SPTB,ETV4,DUSP6,METTL22,PTP4A3,OBSCN,ELF3,ESRP1,RRAGD,DDIT4,ADSSL1,VN1R1,TNFRSF25,LINC01219,SMTNL2,ATF3,GRB7,PMEL,ISYNA1,PALM3,GLRX,RASGRP2,GACAT2,PRDM10,CECR2,SOCS3,CACNG7,RAB26,LCN15,HESX1,PMAIP1,TNNI3,APOE,CKB,N4BP3,PACSIN1,ZBTB18,PLK5,KCNJ11,GDF15,GFPT2,MOCOS,SSH2,ACVR2B,DLK1,COL1A1,BST2,NR4A1,HOOK2,TRIML2,KANSL2,BHLHE40,ZNF219,PKN1,RAB17,ZNF774,RCOR2,ZNF532"
"gene_set_query"	"139"	"ZNF385C"	"304.0"	"ARCHS4 Coexpression,569;Enrichr Queries,39;GTEx Coexpression,304"	"MAPKBP1,SPON2,ABAT,FBXO24,ACRBP,HELB,RPS6KA5,DHX58,PIEZO2,TEKT3,KIF21B,PPFIA4,PRKCG,SEMA6B,LMTK3,SYTL1,LRRC37B,SCNN1D,DDIT4,TBC1D28,ATF3,EXD1,GRB7,NOTCH3,PMEL,ZNF396,CEP85L,ABHD1,NDRG1,FBLN2,FUT1,SPATA7,ZBTB3,PHF21B,SOCS3,CPAMD8,TTLL13P,ZNF821,BMF,N4BP3,RFPL3S,RAB11FIP4,PDZD7,PACSIN1,ACBD7,MYH7B,CDK18,CFAP74,ANKRD24,GADD45B,TMEM74B,ZNF382,COL1A1,BST2,CCDC88B,NR4A2,H1F0,STAG3,HOOK2,GKAP1,BHLHE40,SNAI1,COL9A3,MYCBPAP,COL9A2,RCOR2,ZNF774,LGALS3BP,RYR1,GAL3ST1,FAM57B,ATP2A3,SLC2A3,PCSK4,TMEM191C,RASGEF1A,CA5B,TMEM105,EFHD1,JAK3,MCF2L2,STPG1,NCOA3,SH2D3C,PDE4C,DUSP6,PTP4A3,ELF3,CATSPERG,LAMA5,TNXB,PALM3,PROCA1,PPM1J,KIAA1211,PKD1L2,AURKC,DLL1,FCHO1,FLNC,CCDC183,UBL4B,GDF15,PLEKHA6,PLEKHA7,HYPK,CCDC7,YPEL1,PKN1,NOTUM,TJP3,ZNF850"
"gene_set_query"	"140"	"NR2F1"	"305.3"	"ARCHS4 Coexpression,80;Enrichr Queries,1003;ReMap ChIP-seq,36;GTEx Coexpression,102"	"SPON2,ARHGEF26-AS1,ABAT,ICAM5,ZFYVE28,SYNGAP1,OPHN1,LINC00659,DPYSL4,WDR90,PTGDS,JUNB,SAMD11,EPHA7,NHLRC4,ENTPD8,DLEC1,SIGIRR,SULT2B1,CCDC80,LINC00528,FEZ1,DDIT4,MXRA8,VPS28,ATF3,LLGL2,SPTBN4,GPM6A,EXD3,NYAP1,NRN1,CFH,PCDH18,NUAK1,RRAS,IGF2-AS,LCN15,INPP5E,KCNMB4,GSE1,N4BP3,PRRT1,GPR17,PRRT2,PLK5,SNAI3,DCLK2,ABCA7,TNRC6C-AS1,POU6F1,CCDC88B,COL1A1,GRIN3B,COL1A2,CALY,SSPO,RGL3,COL9A3,PLCH2,RCOR2,PRR36,CDKN1C,ROBO3,WFIKKN1,TBX2-AS1,LINC01270,FAM57B,AATK,PRSS27,PCSK4,GLI2,ANKRD9,GPR132,TRIM7,NINL,DUSP4,MIOX,CACTIN-AS1,NCOA3,PAX6,TMC6,DUSP6,DBH-AS1,KAT2A,LINC00963,ADSSL1,MAPT,RAPGEF3,PRICKLE3,DCST2,ARVCF,MGAT3,GPC2,FLNC,CKB,ZNF467,MISP,PURG,CA11,MYEF2,GDF15,IGIP,PER1,COL3A1,LRG1,MORN4,ADM2,TCEA2,ANKRD65,NOTUM,YPEL3,TJP3,SLC27A1,MIDN,TNC,HID1,LCNL1,EFEMP2,RGS2,CCND2,IGFLR1,PIM3,PPFIA3,SEMA6B,RNF44,NKX6-2,AIP,UBALD2,ATP1B2,COX6B2,CLIP3,CLIP2,SCNN1D,HHIPL1,PTPRCAP,BRSK1,ISYNA1,SHC2,ARHGEF25,KLHL17,TMEM59L,LTBP4,DTX3,RASGRP2,FBXO44,FBLN2,NDRG1,CACNA1H,PHF21B,SOCS3,CTIF,ASIC4,UAP1L1,STAP2,SRGAP3,KIF3C,TBC1D17,FGF22,ACBD4,MARCH9,ISG15,NR4A2,GNAO1,NR4A1,EFNA3,HOOK2,BCL6,DLG4,UVSSA,NOXA1,BCL3,BHLHE40,DEGS2,ZNF532,ATP2A3,CHD3,NKPD1,DBP,PPP1R13L,TMEM105,CEP290,RN7SL381P,HMGCS1,TNFRSF18,SH2D3C,ARHGEF16,RNF208,TRPT1,ETV1,ARAP1,SYNGR3,ARFGAP1,PTP4A3,PSRC1,CTDSP2,TNFRSF25,MVD,BIRC7,KDM7A,NLGN3,LINC00482,LAMA5,ZBTB46,PERM1,ADD3,CACNG7,TGFBR3L,STOX2,SLC25A29,CCDC183,HES4,TRIM41,CDC42BPG,ARID3A,TBX6,BAIAP3,TBX2,CLCN6,MYO15B,NOVA2,CD7"
"gene_set_query"	"141"	"MNT"	"306.3"	"ARCHS4 Coexpression,209;Enrichr Queries,14;ReMap ChIP-seq,80;GTEx Coexpression,922"	"CDA,ERRFI1,TMEM91,NDST2,SYNGAP1,LINC00659,WDR90,PRSS8,KIF21B,IER5,JUNB,SAMD11,HES7,GABARAPL1,WSB1,NHLRC4,RSAD1,DLEC1,OVOL1,EML2,DDIT3,DDIT4,MXRA8,HECA,FLYWCH1,ALPK1,STX1A,VPS28,ATF3,ATF4,LLGL2,GRB7,GIPR,STXBP2,GATA3,PLA2G6,CYP27B1,ADAMTS13,DPH1,LDHD,GSE1,HIVEP2,N4BP3,PRRT1,NTNG2,PRRT2,GADD45B,PBX2,ABCA7,NR1D1,EIF1,FOSL2,CCDC88B,ABTB1,MLLT10,SFXN3,COL9A3,BTG2,CDKN1B,BTG1,WFIKKN1,TBX2-AS1,FAM57B,LINC01273,MYL6B,KIF17,BBC3,TRIM7,JARID2,NDEL1,PSD,DUSP4,SNORA70,DUSP1,CCDC114,NCOA3,TSC22D3,TMC6,GAB2,CBFA2T2,DUSP6,GCHFR,FAM193B,SCARNA13,RNASEL,PRICKLE3,GDPD3,PRAM1,DCST2,ARVCF,ZNF467,LDLR,MEF2D,REM2,LRRC23,GDF15,PLEKHA6,PER1,TTLL3,TCEA2,PKN1,YPEL5,INHA,YPEL3,YPEL2,MIDN,IRS2,RAB43,EFEMP2,ZFP36,RGS2,CCND2,SESN2,IGFLR1,PIM3,LZTS2,PPFIA3,NUDT12,RNF44,LMTK3,UBALD2,FOXP1,CLEC4A,SCNN1D,UBE2V1,DGKH,INSIG1,KLHL17,NDRG1,CACNA1H,PHF21A,FOXO1,SOCS3,KIF3C,TBC1D17,SLC38A2,PDZD7,MCL1,ACBD4,POLR3GL,MARCH9,ISG15,KLHL24,NFKB2,NFKBIA,NR4A2,NR4A1,H1F0,EFNA3,HOOK2,BCL6,ATG16L2,DLG4,BHLHE40,BCL3,MXD1,ZNF410,MXD3,KDM5B,THRA,CHD7,CHD3,CHD2,NKPD1,DBP,TMEM105,PGPEP1,CFAP45,RN7SL381P,PLEKHG2,KLF13,RNF208,TRPT1,SEPT1,ARAP1,SYNGR3,PTP4A3,PSRC1,ZMIZ1-AS1,ELF3,CATSPERG,CTDSP2,MVD,LAMA5,CEBPB,WBP1,PPM1N,PERM1,PBXIP1,FOXK1,POLD4,SLC25A29,PARD6B,MUC1,SLC2A1-AS1,ERBB3,FCHO1,MXI1,TRIM46,DCAF11,CCDC183,HES4,TRIM41,CDC42BPG,SEMA4B,ARID3A,TBX6,PNRC1,BAIAP3,TBX2,FMNL1,MLPH,TEF,KLF9,PDCD4"
"gene_set_query"	"142"	"TRAFD1"	"307.0"	"ARCHS4 Coexpression,168;Enrichr Queries,347;GTEx Coexpression,406"	"LGALS3BP,BTG2,IFITM1,BTG1,DGKA,TESK2,PIK3CD,UBE2L6,IRS2,HAPLN3,BACH1,NDST2,HERC5,RAB43,GPR132,HELB,RGS2,ZFP36,DHX58,TNFSF10,MAP3K8,JAK2,JUNB,BTN3A1,TNFRSF18,NCOA3,HLA-B,DLEC1,TRAF1,ARAP1,DUSP6,DDB2,DUSP22,TLR1,PTP4A3,LINC00528,CTDSP2,DDIT4,HECA,ALPK1,ATF3,OPTN,IRF9,BIRC3,CEBPB,MTMR3,RNASEK,UBA7,RGS14,STXBP2,TRANK1,GLRX,NDRG1,PHF21A,SOCS3,PMAIP1,CKB,GBP2,CYTH1,MCL1,APOBEC3G,GCH1,GADD45B,GDF15,FAM78A,NDE1,ARID3A,ISG15,ABCA7,DEF6,PARP12,NFKB2,FOSL2,BST2,NFKBIA,CCDC88B,ABTB1,FMNL1,TEC,HOOK2,BCL6,ATG16L2,BHLHE40,BCL3,PKN1,SIGLEC1,CD247,MXD1,ZNF410,MXD3,BRWD3"
"gene_set_query"	"143"	"KLF5"	"307.2"	"Literature ChIP-seq,7;ARCHS4 Coexpression,264;Enrichr Queries,664;ReMap ChIP-seq,52;GTEx Coexpression,549"	"ERRFI1,MT-ND5,SNORA9,BAIAP2L2,LINC00659,DPYSL4,WDR90,PRSS8,PTGDS,JUNB,TP63,HES7,DNAAF3,SYTL1,ENTPD8,DLEC1,OVOL1,WFDC21P,EML2,OVOL2,SULT2B1,DDIT4,STX1A,VPS28,ATF3,ATF4,LLGL2,GRB7,SPTBN4,EXD3,GIPR,PPP1R35,LYPD3,GATA3,PLA2G6,KLK8,ZBTB3,RRAS,APOE,EXPH5,PRRT2,GADD45B,TINCR,ABCA7,NR1D1,OCEL1,FOSL2,COL1A1,IL22RA1,SFXN3,SNAI1,COL9A3,GTF2IRD1,BTG2,BTG1,WFIKKN1,MTMR11,PCSK4,BBC3,TRIM7,PRX,JARID2,PSD,DUSP4,MIOX,SNORA70,NCOA3,MINK1,IL18,ANO8,TEX14,TMC6,DUSP6,DDB2,GCHFR,GAN,LINC00963,PRICKLE3,PROCA1,GDPD3,DCST2,ALS2CL,GSC,MISP,LDLR,CA11,LRRC23,GDF15,PRSS36,PLEKHA7,PER1,MT-RNR2,TTLL1,ADM2,MT-RNR1,TCEA2,YPEL3,TJP3,MIDN,DGKA,TNC,IRS2,HID1,TMEM143,LCNL1,EFEMP2,ZFP36,RGS2,CCND2,CDH3,DUOXA1,IGFLR1,MAP3K8,PIM3,PPFIA3,RNF44,S100A1,AIP,LMO7,SDCBP2,MUC3A,CLIP2,SLC9A3,ODF3B,UBE2V1,PHLDB3,NOTCH3,LTBP4,FUT1,NDRG1,FOXO1,FUT3,SOCS3,UAP1L1,PMAIP1,STAP2,TBC1D17,PDZD7,MCL1,ACBD4,ATP8B1,MARCH9,ISG15,NR4A2,NFKBIA,ARHGAP32,NR4A1,EFNA3,ATG16L2,HOOK2,BCL6,DLG4,NOXA1,BHLHE40,BCL3,DEGS2,SP7,KDM5B,THRA,SLC2A3,DBP,SIX4,PPP1R13L,TMEM105,PDE4A,PLEKHG2,ARHGEF16,RNF208,TRPT1,SEPT1,ARAP1,SYNGR3,PTP4A3,ELF3,ESRP1,CATSPERG,IRF9,BIRC3,LINC00482,LAMA5,CEBPB,PLEKHH3,WBP1,WBP2,PPM1N,PBXIP1,POLD4,MUC1,SLC2A1-AS1,ERBB3,TRIM46,SNCG,TNNI3,RN7SL541P,DCAF11,HES4,TRIM41,USP21,CDC42BPG,SEMA4B,ARID3A,TBX6,MYO15B,CD7,KLF9,PDCD4"
"gene_set_query"	"144"	"POU5F1"	"307.8"	"Literature ChIP-seq,47;ARCHS4 Coexpression,791;Enrichr Queries,576;ReMap ChIP-seq,51;GTEx Coexpression,74"	"CDA,MT-ND5,TESK2,BACH1,KRTCAP3,RABGEF1,GPR176,LIPH,WDR90,LIPG,NKX1-2,HOXA1,PRSS8,JUNB,HES7,PRKCG,FNBP4,DNAAF3,SYTL1,EML2,SIGIRR,RNF125,ZC3H11A,DDIT3,DDIT4,RFX5,LINC00887,VPS28,ATF3,ATF4,RNU6-1,NYAP1,CFH,LYPD3,GATA3,PRDM16,LDHD,HESX1,HOXA11-AS,FDFT1,PRRT2,HOMER2,GRTP1,SNAI3,NR2F1,ABCA7,EIF1,POU6F1,IL22RA1,COL1A1,MLLT10,GRIN3B,SFXN3,SNAI1,HBP1,EZH1,SETD5,CDKN1B,WFIKKN1,QPRT,BBC3,GLI2,ING4,TRIM7,NHSL1,JARID2,JAK3,DUSP1,PRSS16,TET1,PAX6,TEX14,DUSP6,CIT,GCHFR,KAT2B,SLC7A7,MTF2,CKS2,VAMP1,TMEM106A,GRAMD1A,PROCA1,FSTL5,GSC,SLC17A7,CKB,STX3,STX2,ZSWIM4,MEF2D,LDLR,JAM2,AOC3,HOXB-AS1,NDE1,HOXB-AS3,MOCOS,PLXDC1,DEF6,TTLL3,SNX16,ZNF219,RLIM,PKN1,INHA,YPEL5,YPEL3,YPEL2,RAB3A,FBXO27,DGKA,TNC,CDH5,EFEMP2,HMGN4,ZFP36,CDH3,SESN3,SALL4,SESN2,PIM1,PIM3,LZTS2,RAB2B,RNF44,NKX6-2,ZBTB37,VASH2,FRMD4B,TC2N,SDCBP2,MYT1,FOXP1,CLIP3,MOB3C,CACNB4,TSSK6,DGKH,PFKFB2,DLX6,CREM,FHIT,FOXO1,HOTAIRM1,SOCS3,HMBOX1,ZKSCAN3,BMF,SRGAP3,SLC38A2,MCL1,OSBPL7,BTN2A2,ANKRD24,ATP8B1,POLR3GL,GFPT2,DCDC2,MARCH9,NFKB2,MLXIPL,RCAN1,CDK6,BCL6,BCL3,RNF182,ZNF775,ZNF532,TRIM71,ZC3H6,ADAMTS4,AP1G2,PPP1R13L,EFHD1,INSL3,PGPEP1,NKX3-2,GAL3ST4,PLEKHG2,KSR1,TNFRSF18,AMT,ARNT,PTBP2,PTP4A3,ESRP1,CTDSP2,LCORL,NLGN3,CEBPB,PLEKHH3,LRP1,WBP1,PPM1N,PPM1J,PBXIP1,ZBTB44,HDAC9,ZBTB41,CECR2,PARD6B,CACNG8,FCHO1,DNAJB5,TP53INP1,TRIM46,TNNI3,SPAG9,TRIM41,NICN1,SEMA4B,LYSMD1,TBX6,TBX4,PNRC1,TBX2,CTH,KLF9,PDCD4,RAB17,SLC25A36,PTPN3,IFITM1,TRAF3IP2,BAIAP2L2,RPS6KA5,FOXD3-AS1,KIF21B,ACAD11,SCN1A,PDK1,FBXO2,NFKBIL1,ENTPD8,DLEC1,YOD1,OVOL2,RRAGD,CRYZL1,LLGL2,GRB7,NRN1,GIPR,PPP1R35,MBTD1,CYP27B1,RRAS,DPH1,KCNN1,GSE1,APOE,HIVEP2,N4BP3,STAT5A,FER1L4,GADD45B,PARP16,OCEL1,BST2,ATP4A,RPS27,CALY,STAG3,COL9A2,RCOR2,TBX2-AS1,FAM57B,PCSK4,EPB41L4B,PRX,RALGPS2,PSD,CCDC114,NCOA3,ANO8,COMMD3,DEPDC7,RAP2B,CRELD1,SGK2,SATB2,SLC43A1,TMPRSS2,ARVCF,GPC2,GPBP1L1,DUOX2,CA11,MYEF2,GDF15,GAD1,AKR1C3,DKKL1,PLEKHA7,KBTBD3,PER1,PRPF39,TRIML2,MT-RNR2,SGSM3,MT-RNR1,TCEA3,STAC2,PNPLA3,TJP3,MIDN,RASEF,HOXA13,CCDC28B,TMEM143,HELB,CCND2,DUOXA1,IGFLR1,SBF2,RGS9,PRND,PPFIA3,CHRNB1,UNC5CL,PCID2,LMTK3,ATP1B2,UBE2V1,PMEL,NDRG4,ARHGEF28,KLHL17,TMEM59L,LTBP4,AGER,ASIC4,ZMAT3,PMAIP1,TBC1D17,NDUFV2,LONRF1,PDZD7,PACSIN1,CBX7,UBE2H,ACBD4,KLHL28,ISG15,KLHL24,INHBE,GGN,NR4A2,NFKBIA,NR4A1,ARHGAP32,EFNA3,HOOK2,DLG4,BHLHE40,BRWD1,MXD3,KDM5B,THRA,CHD7,ATP2A3,SLC2A3,CHD2,SPRED3,FLCN,DBP,ALDH2,SIX4,PDE4A,HS3ST3B1,USP49,PTGIS,ARHGEF16,PDE4C,SEPT1,ETV1,SYNGR3,ETV4,RCN3,PSRC1,ELF3,IGDCC4,IRF9,RBMS2,LAMA5,CAMK2D,PERM1,PALM2,PALM3,ASAP3,AURKC,DLL1,POLD4,MUC1,ERBB3,GNG7,MXI1,NT5DC3,RN7SL541P,SASH1,HES4,USP21,ARID3A,ACVR2B,EPOR,CLCN6,PIKFYVE,SLC4A9,WEE1,TEC,TEF,ASB9"
"gene_set_query"	"145"	"GTF2IRD1"	"310.0"	"ARCHS4 Coexpression,114;GTEx Coexpression,506"	"RYR1,CGB7,RASEF,ATP2A3,PIK3CD,ITGAL,DEPTOR,SIX4,OPHN1,PPP1R13L,WDR90,MACROD1,SPEG,MCF2L2,CHRNB1,KLF13,BTN3A1,PDE4D,PDE4C,HLA-B,PHKA1,ARAP1,CBFA2T2,SPTB,OBSCN,CATSPERG,ADSSL1,PTPRCAP,SMTNL2,TRIM54,OPTN,LAMA5,PLEKHH3,RGS14,PERM1,TRANK1,PRICKLE3,PKD1L2,RASGRP2,PHF21B,NTF4,CACNG6,BCL2L13,CYTH1,MCL1,ACBD7,KCNJ11,ZNF382,FAM78A,DEF6,PROB1,FAM160A1,ABTB1,FMNL1,KANSL2,PLCD4,ZNF774,ZNF532,ZNF850,PTPN3"
"gene_set_query"	"146"	"MECOM"	"310.3"	"Literature ChIP-seq,67;ARCHS4 Coexpression,621;GTEx Coexpression,243"	"DGKD,DGKA,RASEF,PTPRVP,JMJD1C,BACH1,IKZF4,CCDC28B,ELK4,RAB43,KRTCAP3,RABGEF1,HELB,RGS2,RPS6KA5,LIPH,TNFSF10,BBX,PIM3,PRSS8,IER5,JUNB,ARL10,PPP1R16B,GOLGA8R,GAS2L3,NFKBIL1,PRSS53,FOXP1,SLC9A3,MOB3C,RNF125,DDIT4,PRTN3,UBE2V1,ALPK1,TBC1D28,PHLDB3,LLGL2,GPM6A,UBA7,ABHD4,GIPR,ARHGEF28,TSHZ1,SHOX2,CREM,ZBTB5,RASGRP2,ARHGAP15,FUT1,NDRG1,PHF21A,TTBK2,ASIC4,ADAMTS13,UAP1L1,GSE1,HIVEP2,MCL1,ACBD7,STAT5A,IVNS1ABP,NTNG2,OSBPL7,FER1L4,CHKB,ACBD4,SETDB1,HOMER2,ATP8B1,GFPT1,FBXO36,NFATC1,PARP16,NFKB2,FOSL2,CCDC88B,NFKBIA,ATP4A,JMY,NACAD,HBP1,CPEB2,LGALS3BP,BTG2,CDKN1B,ONECUT3,CAB39L,ATP2A3,DUSP19,PIK3CD,N4BP2L1,ITGAL,TMEM191C,ING4,FLCN,GPR132,ALDH2,CNTRL,UBXN7,TK2,MCF2L2,HAVCR2,DUSP4,OVGP1,WDR37,TESC,ARHGEF16,SH2D3C,VWA5A,MSL2,PRSS16,KSR2,ARAP1,FAM126B,PGM2L1,DUSP6,KAT2B,PTP4A3,SLC7A7,RAP2B,ELF3,PDIK1L,MMRN2,CKS2,PPARA,VAMP4,RBMS2,CAPS2,BIRC3,SCARNA13,PTGER4,HDAC5,RNASEL,DNAH2,WBP1,RGS14,PALM3,SLC43A1,GDPD1,TMPRSS2,PPM1J,PBXIP1,GLRX,ADD3,ZBTB41,POLD4,PARD6B,MUC1,MXI1,RICTOR,JAM2,CYTH1,SPAG9,MBD5,MOCOS,AKR1C3,ARID3A,DEF6,PIKFYVE,MLPH,PDP2,PDE10A,TEC,TEF,PIK3IP1,SGSM3,PDCD4,TCEA2,RAB17,PKN1,ERCC6,TJP3,RBM43,F2RL2"
