Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"11"	"FOSL1"	"42.2"	"ARCHS4 Coexpression,28;ENCODE ChIP-seq,5;Enrichr Queries,6;ReMap ChIP-seq,24;GTEx Coexpression,148"	"EHF,ITPRIP,SERPINE2,CSF1,TNC,PLOD2,IRS2,MSMO1,METRNL,BACH1,ETS1,ETS2,CDC20,PNP,LIPH,NAMPT,SMCO4,NUDT15,TNS4,IER5,IL6R,PAQR8,PAQR9,IL15RA,KRT8,SLC30A1,LIFR,TM4SF1,CDC25A,GEM,EREG,CCDC80,MTHFD2,MAP7D1,DDIT4,FSCN1,LUCAT1,TRIB3,HS3ST3A1,INSIG1,GPR87,RHOBTB3,ADRB2,RTN4,TSPAN5,PMAIP1,HMOX1,ZNF668,ECT2,S100A11,TNFSF18,PHC2,GADD45A,CAV2,SIAH2,ANKRD22,SLC52A2,PLK1,DSTN,TNFRSF10A,CGN,ELL2,SMAD7,NFKBIA,YRDC,FERMT1,NCEH1,TCN1,UBE2S,BCL3,CDK1,CDKN1A,ANKRD33B,PLEKHF1,CXCL8,TNFAIP6,SLC2A1,TNFAIP3,ADM,LAMC2,SLC2A3,SLC7A11,SHB,CXCL3,CXCL2,TUBA1C,PPP3CA,PDE4A,UPP1,CEP55,HIST1H1C,DUSP4,DUSP5,ANXA1,HMGCS1,SPHK1,GLRX5,ITGA2,TSC22D2,RIPK4,H2AFX,PLAUR,AEN,F3,TLR1,CCNA2,SLC7A5,CDCP1,INCENP,HKDC1,TLR6,DTL,MAPRE2,DCP2,HBEGF,BIRC3,CEBPB,CEBPD,SAMD9,SLC20A1,ARNTL2,RELB,PDLIM1,LRRC8A,TM4SF19,RRM2,LAMB3,MACC1,ADRM1,GPR1,TMEM158,KLF5,PTX3"
"gene_set_query"	"12"	"RELB"	"48.25"	"ARCHS4 Coexpression,31;Enrichr Queries,10;ReMap ChIP-seq,64;GTEx Coexpression,88"	"IFITM1,CSF1,NCF2,NRM,TNC,IRS2,AHR,METRNL,BACH1,ETS1,ETS2,PNP,NAMPT,PIM3,PIM2,IER5,IL6R,MAP3K5,IL15RA,MAP2K1,HLA-H,HLA-B,HLA-C,UBALD2,GEM,SLC9A2,TBL1XR1,MTHFD2,DDIT4,MAPKAPK2,FSCN1,VOPP1,TRIB3,CARD16,NBL1,CD274,SEMA7A,INSIG1,WNT6,SBNO2,SOCS1,IRAK2,ZNF668,PMAIP1,HMOX1,ZNF267,GADD45A,TNFRSF9,TNFRSF10A,ELL2,INHBE,SMAD7,NFKBIA,ARHGAP31,CDK6,AGO2,BCL3,TNFSF9,NFKBIE,CDKN1A,ANKRD33B,TENM3,BTG1,CXCL8,TNFAIP6,SLC2A1,TNFAIP3,NRARP,ADM,SLC2A3,SLC7A11,CXCL3,CXCL2,CX3CL1,CASP4,PDE4B,PDE4A,EMILIN2,UPP1,CTSC,DUSP4,SUN2,DUSP5,BATF3,ANXA1,GLRX5,SPHK1,EN2,PLAUR,MMP9,ACTA2,SLC7A5,PDE5A,BIRC2,HBEGF,BIRC3,PTGER4,CEBPB,CEBPD,FAM129A,ABHD17C,RELB,IFI16,GBP2,GBP3,CCL22,GCH1,NEURL3,FAS,TRIP12"
"gene_set_query"	"13"	"ATF3"	"48.83"	"Literature ChIP-seq,10;ARCHS4 Coexpression,1;ENCODE ChIP-seq,108;Enrichr Queries,11;ReMap ChIP-seq,145;GTEx Coexpression,18"	"IFITM1,PANK3,SERPINE2,BACH1,NIPAL4,FAM110A,PNP,LIPH,NAMPT,AP1S2,C3AR1,TNS4,IER5,MFSD2A,PAQR8,IL15RA,DAXX,KRT8,YOD1,WFDC21P,TM4SF1,EID2,CCDC80,MTHFD2,DDIT4,TRIB3,PFN2,CDCA4,CDCA5,EIF5A2,WDR62,ZBTB5,PCDH18,CYB5R2,NUAK2,RNF217,HMOX1,SLC19A2,PHC2,GADD45A,TNFSF15,SIAH2,CGN,OSGIN2,MEX3D,THAP11,GADD45G,MLLT11,NCEH1,AGO2,TNFSF9,RGL1,BTG3,ARF4,CDKN1A,FEN1,BTG1,ADM,SLC7A11,CX3CL1,TUBA1C,GLIPR1,GSG1,ZNF367,DUSP4,DUSP5,ANXA1,TPI1,CHST7,SPHK1,TSC22D2,RIPK4,ELOVL6,RGMB,F3,COQ10B,TLR1,SLC7A5,B3GNT5,NCOA7,TLR6,HBEGF,PTGER4,SLC20A1,FAM129A,RELB,PPP2CA,EXOSC4,TM4SF19,CENPW,GCH1,DOHH,KLHL4,TMEM154,PER1,OSTM1,DLC1,STK17B,F2RL2,MAD2L1,ITPRIP,CSF1,TNC,IRS2,PLOD2,MSMO1,GXYLT2,METRNL,ETS1,BEST3,ETS2,CCND2,SESN2,PIM3,IL6R,PRND,MAP2K1,PPTC7,UBALD2,DEXI,SDCBP2,GEM,CDC25A,TMX4,EMCN,FSCN1,CARD16,RPP25,PHLDB2,CD274,INSIG1,SLC1A3,FBXO45,ADRB2,RTN4,EFNB2,SBNO2,ORC1,IRAK2,PMAIP1,H1FX,LONRF3,GOT1,CAV2,TNFRSF9,KLHL28,HSPA6,ZBTB10,CORO2B,INHBE,SMAD7,NFKBIA,ARHGAP31,BCL3,RNF182,CYCS,NFKBIE,SNAP25,CXCL8,PLEKHF1,SRXN1,SLC2A1,TNFAIP3,NRARP,SLC2A3,CXCL3,CXCL2,ADAMTS4,PDE4B,EMILIN2,UPP1,HIST1H1C,HMGCS1,TTC33,GLRX5,ITGA2,H2AFX,PLAUR,MMP9,ACTA2,CCNA2,HKDC1,BIRC2,BIRC3,FAM72A,CEBPB,RBM47,CEBPD,IER5L,SLC3A2,PDLIM1,IFI16,ZNF628,DNAJB4,DNAJB9,LRRC8A,GBP2,ALOXE3,FNIP2,GADD45GIP1,RRM2,LAMB3,PCDH7,MACC1,WEE1,KLF5,PTX3,OTUD1"
"gene_set_query"	"14"	"CEBPB"	"49.0"	"Literature ChIP-seq,36;ARCHS4 Coexpression,74;ENCODE ChIP-seq,7;Enrichr Queries,89;ReMap ChIP-seq,4;GTEx Coexpression,84"	"EHF,IFITM1,ITPRIP,SERPINE2,NCF2,GLDC,CCNF,TNC,PLOD2,MSMO1,IRS2,IL1RAP,METRNL,BACH1,ETS1,ETS2,CCND3,ALCAM,CCND2,PNP,LIPH,NAMPT,SESN2,C3AR1,PIM3,TNS4,NUDT15,SOX6,IER5,PELO,IL6R,PRND,MAP3K5,TMPO,IL15RA,DAXX,PPTC7,IMP3,IPMK,HLA-B,HLA-C,UBALD2,MITF,TM4SF1,CDC25A,OVOL2,TMX4,CCDC80,MTHFD2,MAP7D1,DDIT4,MAPKAPK2,LUCAT1,VOPP1,TRIB3,ROR1,INO80C,CDCA2,INSIG1,CDCA5,RHOBTB3,ADRB2,SPATA5,RTN4,SDCBP,SLC9A3R1,SBNO2,NUAK2,ORC1,IRAK2,PGK1,HMOX1,PMAIP1,TSPAN5,S100A11,SLC19A2,PHC2,SDF2L1,GADD45A,TNFSF15,SIAH2,ANKRD22,TRAPPC4,DSTN,SLC16A10,OSGIN2,SMAD7,GADD45G,NFKBIA,MLLT11,NCEH1,TCN1,AGO2,BCL3,CPEB4,KCNK5,ACHE,CDKN1A,FEN1,BTG1,CXCL8,SLC2A1,TNFAIP3,SLC2A3,ADM,SLC7A11,CXCL2,SH3RF1,HK2,PTPRG,CALB2,TUBA1C,TUBA1B,GLIPR1,CASP4,EMILIN2,UPP1,TMED7,CTSC,HIST1H1C,DUSP5,ZHX2,BATF3,ANXA1,HMGCS1,TTC33,GLRX5,ITGA2,SPHK1,PLAUR,TEX14,MMP9,TLR1,ACTA2,SLC7A5,DDAH1,MDFIC,PELI1,NCOA7,TLR6,B4GALT6,DTL,BIRC3,HBEGF,CEBPB,RBM47,CEBPD,SLC20A1,IER5L,FAM129A,SLC3A2,ARNTL2,RELB,PRRG4,ZNRF2,EXOSC4,STAMBPL1,OXCT1,GCNT2,LRRC8A,GBP2,ALOXE3,FNIP2,SEMA4B,TTC39C,DCBLD1,SGPP1,PER1,WEE1,KLF5,STK17B,DLC1,ALOX5AP,FAS,ZNF697"
"gene_set_query"	"15"	"CSRNP1"	"49.5"	"ARCHS4 Coexpression,10;GTEx Coexpression,89"	"PTGER4,CD274,CEBPB,ITPRIP,CXCL8,BTG1,CEBPD,TNFAIP3,SLC2A3,AHR,METRNL,ETS2,RELB,SBNO2,SOCS1,IRAK2,NAMPT,PDE4B,EMILIN2,PIM3,GBP2,IER5,IL6R,DUSP5,SUN2,PPTC7,HLA-B,PLAUR,TNFRSF10A,UBALD2,SMAD7,NFKBIA,PER1,STK17B,AGO2,BCL3,MAPKAPK2,PELI1,LUCAT1,NFKBIE,OTUD1,HBEGF"
"gene_set_query"	"16"	"ETV3L"	"50.33"	"ARCHS4 Coexpression,52;Enrichr Queries,42;GTEx Coexpression,57"	"CDKN1A,CSF3,ANKRD33B,CXCL8,CSF1,TNFAIP6,PLEKHB2,NCF2,CITED4,TNFAIP3,ADM,LAMC2,SLC7A11,CXCL3,CXCL2,NIPAL4,EXO1,NAMPT,GSG1,PDE4B,ITGB8,EMILIN2,PIM2,UPP1,IER5,MFSD2A,DUSP4,HS3ST3B1,DUSP5,IL15RA,RFC3,BATF3,SPHK1,PLAUR,ESCO2,SPTB,MMP9,GEM,EREG,SLC7A5,DEPDC1B,HKDC1,DDIT4,FSCN1,TLR10,DTL,MCM2,BIRC3,FAM72A,PTGER4,CD274,KANK1,SEMA7A,FAM129A,SLC1A3,RELB,RASGRP3,ZMAT3,IRAK2,PGK1,PMAIP1,NRIP3,GBP2,CCL22,MYO10,LAMB3,TNFSF15,MACC1,TNFRSF9,PDE2A,BMP6,NFKBIA,KLF5,NEURL3,BCL3,BCL2,TNFSF9,TMCC2,PTX3,NFKBIE,ZNF697,MAD2L1"
"gene_set_query"	"17"	"PA2G4"	"51.0"	"ARCHS4 Coexpression,55;GTEx Coexpression,47"	"FEN1,ERCC6L,CDCA4,CDCA5,CCNF,HJURP,MCM10,PKMYT1,ARNTL2,CDC20,TUBA1C,TUBA1B,ORC1,EXO1,ZNF367,CEP55,TMPO,RFC3,CENPW,RRM2,PLK1,AMMECR1,ESCO2,CDC25A,CCNA2,YRDC,KIF18B,INCENP,MTHFD2,UBE2S,CDK1,CYCS,MCM5,DTL,MCM2,MAD2L1"
"gene_set_query"	"18"	"BATF3"	"52.0"	"ARCHS4 Coexpression,25;Enrichr Queries,35;GTEx Coexpression,96"	"IFITM1,CDKN1A,MCTP1,SERPINE2,CSF1,TNFAIP6,NCF2,TNC,TNFAIP3,ADM,SLC2A3,ETS1,CXCL2,ETS2,NIPAL4,GLIPR1,PNP,CCND2,CASP4,EMILIN2,PIM3,PIM2,UPP1,IER5,CTSC,DUSP4,IL15RA,DUSP5,ANXA1,SPHK1,PLAUR,MMP9,SLC7A5,MDFIC,MTHFD2,DDIT4,MAPKAPK2,FSCN1,VOPP1,TLR10,BCAT1,BIRC3,HBEGF,PTGER4,CD274,CEBPB,CEBPD,INSIG1,FAM129A,RELB,CYB5R2,SBNO2,SOCS1,IFI16,HMOX1,PMAIP1,GBP2,ZNF267,GBP3,CCL22,GCH1,GADD45A,TNFRSF9,NFKBIA,ARHGAP31,BCL3,ALOX5AP,TNFSF9,NFKBIE"
"gene_set_query"	"19"	"NFKB2"	"52.25"	"ARCHS4 Coexpression,23;Enrichr Queries,13;ReMap ChIP-seq,17;GTEx Coexpression,156"	"IFITM1,CSF1,NCF2,NRM,TNC,PLOD2,IRS2,AHR,METRNL,ETS1,ETS2,CAPN15,NIPAL4,CCND2,SESN2,NAMPT,PIM3,PIM2,IER5,PAQR8,IL15RA,PPTC7,HLA-B,UBALD2,DEXI,GEM,TBL1XR1,MTHFD2,MAP7D1,DDIT4,MAPKAPK2,FSCN1,VOPP1,NBL1,CD274,SEMA7A,NXPH4,INSIG1,SBNO2,SOCS1,NUAK2,IRAK2,TSPAN5,PMAIP1,HMOX1,HIVEP2,ZNF267,GADD45A,TNFRSF9,TRAPPC4,HSPA6,ELL2,INHBE,SMAD7,NFKBIA,CDK6,BCL3,TNFSF9,NFKBIE,RGL1,CDKN1A,ANKRD33B,TENM3,BTG1,CXCL8,SLC2A1,TNFAIP3,ADM,SLC2A3,SLC7A11,SHB,BMI1,CXCL2,CX3CL1,PTPRG,CASP4,PDE4B,PDE4A,EMILIN2,UPP1,CTSC,TIGD3,DUSP4,DUSP5,BATF3,ZHX2,CHST7,ANXA1,SPHK1,PLAUR,PLA2G4A,MMP9,ACTA2,SLC7A5,TLR10,BCAT1,B4GALT6,BIRC2,DCP2,BIRC3,HBEGF,PTGER4,CEBPB,CEBPD,FAM129A,ABHD17C,ARNTL2,RELB,IFI16,GBP2,CCL22,GCH1,NEURL3,FAS"
"gene_set_query"	"20"	"PRDM1"	"55.4"	"ARCHS4 Coexpression,90;ENCODE ChIP-seq,46;Enrichr Queries,9;ReMap ChIP-seq,92;GTEx Coexpression,40"	"EHF,IFITM1,CSF1,SERPINE2,NCF2,TNC,IRS2,PLOD2,AHR,BACH1,FGF2,ETS1,CLDN1,ETS2,PPP1CB,CCND2,ALCAM,NIPAL1,NAMPT,AP1S2,BBX,SLC39A8,PIM2,PITX1,MFSD2A,IL15RA,F2R,YOD1,SDCBP2,SYTL4,RUNX2,GEM,CDC25A,EREG,UHMK1,EID2,GPD2,DDIT4,LUCAT1,UCA1,CARD16,RPP25,PHLDB2,DSC2,CD274,CDCA2,GPR87,RHOBTB3,ADRB2,ZBTB5,RTN4,SLC9A3R1,SDCBP,NUAK2,SOCS1,ZMAT3,RDH10,PGK1,HMOX1,PMAIP1,SFN,HIVEP2,N4BP3,ECT2,SLC19A2,DR1,SDF2L1,TNFSF15,GADD45A,VDR,TNFRSF9,HSPA6,KLHL28,ZBTB10,TNFRSF10A,ELL2,BMP6,SMAD7,NFKBIA,CDK6,BCL3,BCL2,RGL1,CPEB3,ACHE,CDKN1A,BTG1,ANKRD33B,CXCL8,TNFAIP6,CITED4,SLC2A1,TNFAIP3,ADM,SLC2A3,SLC7A11,CXCL2,PIK3CG,CALB2,TUBA1C,FAM102B,CASP4,PDE4B,UPP1,CTSC,DUSP4,DUSP5,BATF3,ARG2,ANXA1,RIPK4,PLAUR,PLA2G4A,RGMB,SPTB,MMP9,RAP2C,SLC7A5,CDCP1,PELI1,TLR6,MAPRE2,DTL,BIRC3,FAM72A,HBEGF,PTGER4,CEBPB,SAMD9,CEBPD,FAM129A,SLC3A2,ABHD17C,ARNTL2,ZBTB41,RELB,PRRG4,IFI16,LRRC8A,GBP2,ALOXE3,GBP3,SEMA4B,PCDH7,ADRM1,PDZK1IP1,TTC39C,TMEM154,MIB1,KLF5,NFIA,STK17B,ALOX5AP,FAS"
"gene_set_query"	"21"	"E2F7"	"56.6"	"Literature ChIP-seq,123;ARCHS4 Coexpression,14;Enrichr Queries,40;ReMap ChIP-seq,102;GTEx Coexpression,4"	"ARF4,FEN1,ERCC6L,CDKN1A,ANKRD33B,CCNF,HJURP,MCM10,ADM,SLC7A11,CDC20,TUBA1C,TUBA1B,EXO1,PIM3,UPP1,KPNA2,TNPO1,ZNF367,IER5,CEP55,TMPO,HIST1H1C,DUSP5,RFC3,ITGA2,TSC22D2,H2AFX,PLAUR,AEN,ESCO2,RGMB,F3,CDC25A,TM4SF1,CCNA2,SLC7A5,DEPDC1B,CCDC80,DDAH1,TBL1XR1,MTHFD2,INCENP,MAP7D1,DDIT4,FSCN1,MCM5,PDE5A,DTL,PHLDB2,ASF1B,MCM2,FAM72A,SEMA7A,CDCA2,CDCA4,SLC20A1,CDCA5,WDR62,PKMYT1,NUAK2,ORC1,RNF138,ZNF628,PMAIP1,HMOX1,ECT2,FAM83D,ALOXE3,CENPW,RRM2,DDIAS,GADD45A,MID1IP1,PLK1,DSTN,SHCBP1,THAP11,INHBE,SMAD7,PER1,WEE1,RAD51,KIF18B,CDK6,UBE2S,BCL3,CDK1,TNFSF9,PTX3,NFKBIE,CPEB2,MAD2L1"
