symbol	R603	R607	R614	R621
RP11-312B8.1	-0.18965228999999884	0.23607643433333347	-0.7171473059999998	-0.12257137000000018
CAMTA1	0.39623260800000004	0.16483158066666626	-0.37127825266666825	-0.29831781366666554
RP11-338N10.1	3.196091453666667	-1.2327656786666663	0.6722298806666663	-1.6842246826666667
RP11-338N10.3	0.6295839893333341	-1.141682128666666	0.5003745506666668	-0.4023272640000002
VAMP3	-0.0677877466666672	0.08682614999999849	0.0879924966666703	0.24561971333333155
RP3-467L1.6	0.6680437503333332	0.031984593666667394	-0.46526364466666514	-0.02185873799999971
PER3	1.840164815333333	-0.28164342	-1.007913881666667	-0.32069307400000113
TNFRSF9	0.6582497280000004	1.588741825333333	1.9263590156666668	0.02405289466666627
PARK7	-0.09138812666666851	0.20969132333333285	-0.10325971666666867	0.1093900366666638
ERRFI1	1.2091581133333325	0.5213514733333344	-0.30142307666666746	0.35055197000000327
RP11-431K24.1	0.7025418546666673	-1.680394941666667	-1.1110264949999982	-0.23748721233333292
SLC45A1	-0.011511947999998995	-0.2586650089999978	-0.31078257333333426	0.22079154966666792
RERE	0.3101451266666686	0.15355224000000156	-0.2303259699999991	-0.13534149333333545
ENO1	-0.6278909866666655	0.7622099833333316	0.25288687666666476	0.6482694233333284
ENO1-IT1	0.4745118203333343	0.1751627503333335	0.02974964566666749	0.585569387333333
GPR157	0.4936449256666666	0.4394838649999997	0.16293572466666717	0.697574565
H6PD	-0.2539551599999985	-0.4727918800000026	-0.18839971333333416	-0.288472849999998
SPSB1	-0.49951335800000063	-0.03187384633333501	0.10706954900000021	-0.23769587700000194
SLC25A33	-0.561332221333334	0.8874284506666674	0.6140845676666675	0.6686087343333327
RP13-15M17.1	-0.13308683399999932	0.45964964733333336	0.33463450599999955	-0.05967710433333373
TMEM201	-1.7826566066666683	0.5886907666666659	0.4190186399999991	0.5053965800000011
PIK3CD	2.1790549546666664	-0.16058510900000122	-0.854619014999999	-0.946726548
CLSTN1	-0.6628671066666669	-0.09751241333333382	0.04316773333333401	0.1345288733333323
CTNNBIP1	-0.5646143713333345	-1.089111609333333	-0.43694773966666567	-0.781723357333334
LZIC	0.09382711433333135	0.213478377666668	0.3407943653333305	0.29481338066666574
NMNAT1	-0.4162700216666657	-0.6825631536666688	-0.2316007209999995	-0.2094514586666687
RBP7	0.22753652866666574	-0.8365757526666675	-0.6217023226666658	-0.2964618736666669
UBE4B	-0.6083510999999966	0.09933243666666769	-0.10959618666666948	0.1467739166666675
KIF1B	0.34084205999999995	0.5105279066666668	-0.05119177999999813	0.37745414333333294
PGD	-0.7198614233333345	0.33378293666666536	-0.08165741333333543	0.12941204333333545
APITD1	-1.3458499406666675	-0.36540654633333336	0.03283568766666711	-0.10594506366666767
DFFA	-0.13230745000000255	-0.21373033333333247	-0.12942040999999982	0.06256941333333366
PEX14	-0.48247391666666495	0.2214692996666674	-0.21991610333333256	0.14360721000000076
CASZ1	0.07790211666666735	0.17140408999999934	-0.5519888500000008	-1.0182675120000013
C1orf127	1.2879830636666665	-1.3567398216666664	-1.1447701033333335	-0.623877909
CFL1P6	-0.8587557973333333	-1.1672660803333335	-1.7229648103333333	-0.9541052456666665
TARDBP	-0.32096113999999965	0.2662756966666677	0.10271957333333326	0.42881226666666805
MASP2	-1.922357954999999	0.009243128333332962	1.0611279563333333	-0.2024615713333331
RP4-635E18.8	-0.6456738116666676	-1.2647772896666662	0.00036274133333336067	-0.7822135123333336
SRM	-0.727691076666666	1.0380976366666648	0.768518610000001	0.5574766733333298
EXOSC10	-0.04153343666666487	-0.35794023666666597	-0.3369947166666698	-0.2023123266666662
RP4-635E18.7	0.6928043896666671	-1.5512107753333333	-0.3006306033333339	-0.905415086333333
RP4-635E18.6	-2.220679151666666	0.7170453163333335	1.7899063746666668	0.7094672006666674
MTOR	-0.11600426666666408	0.4080537333333325	0.13324381333333157	0.3134805933333329
ANGPTL7	-0.8659944083333334	0.02131790833333369	0.0855260676666667	-2.466703409
UBIAD1	-2.3954461606666655	0.2813538816666661	0.16792057666666693	0.6204470333333312
PTCHD2	-1.1428286163333334	-0.6690894380000003	0.3896368319999999	-0.424315118
FBXO2	2.4512758093333336	-0.16012336666666727	1.1073800066666664	0.5670437426666659
FBXO44	1.5878169433333316	-0.48232758333333337	-0.3510345500000014	-0.3365332533333323
FBXO6	0.8468968053333352	-0.11882497699999917	0.12944077466666748	0.18087115366666495
MAD2L2	0.2369176066666654	0.7806441389999996	0.5033226033333325	0.6183083600000003
AGTRAP	-1.1884141499999998	-0.2625292899999998	-0.4767940466666669	0.1871816633333303
C1orf167	2.954068151	0.6430616896666668	-0.4505322576666668	0.3587564773333334
MTHFR	0.31948529799999825	-0.5841240266666645	0.03367414333333407	-0.07239934933333458
CLCN6	1.2809955300000002	0.051523483333333786	-0.6671613500000007	-0.22861850333333145
NPPA-AS1	-0.40750846433333265	0.2676274509999992	-0.3219281260000013	-0.5185635910000013
KIAA2013	-1.1961291733333361	0.8819259873333323	0.906658010000001	0.8693779100000008
PLOD1	-0.3223155466666672	0.2675329633333341	0.5616962099999991	0.5360445200000008
MFN2	-0.15194478666666633	0.4502943300000002	0.3248073833333347	0.40836854666666866
MIIP	0.8003693433333314	0.3676120966666687	0.20427142666666498	0.013319133333334676
TNFRSF1B	-0.7876873499999988	0.9674038379999992	0.664395113333331	0.7105555766666676
VPS13D	0.6039311766666682	-0.44742678999999796	-0.17493625666666723	0.12960947000000012
DHRS3	0.2673168886666666	0.2615825606666675	1.3843500043333314	0.9888520366666675
PRDM2	-0.14214393666666858	0.29066517333333053	0.1824789000000031	0.33995625200000035
KAZN	1.1422456683333335	0.47130837666666636	1.0749275026666671	0.6937456053333371
TMEM51-AS1	0.38252564599999994	-1.059689677333333	-0.03368977200000067	-1.0237552253333333
TMEM51	-2.078051229333334	0.24720060266666888	0.1219689406666653	0.29466792300000044
RP3-467K16.4	-0.6321016126666668	-2.073388437	-0.4213537506666669	-0.4176372703333331
EFHD2	-0.4818448499999981	0.582851736666667	0.2187192333333332	0.22732574666666494
CASP9	0.9167341309999983	-0.12302204533333061	0.07585713499999791	-0.4404245103333331
DNAJC16	-0.24592519333333307	-0.2735974499999987	0.15141267999999997	0.31703999666666505
RP4-680D5.2	0.9612022203333337	0.005970952666666696	-0.4521609383333334	-1.498666299
DDI2	0.11953686666666918	-0.3401586066666642	-0.19203917333333287	0.028238043333331575
PLEKHM2	0.38114286000000064	0.47165859666666776	-0.08310081333333663	0.1448422033333312
SLC25A34	-0.06081369366666678	-1.2432885233333328	-0.29034241266666605	-1.3450423193333325
FBLIM1	0.8929388006666663	-0.19099274633333607	-0.3770666963333351	-0.30180319066666783
FLJ37453	0.06218153333333376	-0.21152033466666786	-0.2715308150000002	-0.21002785100000043
ZBTB17	0.5181168866666663	0.6844172566666664	-0.02165266033333424	0.017558363333332494
FAM131C	0.905496325333333	0.5802023420000006	0.3670802603333341	0.7502447363333333
EPHA2	-0.4080024499999979	0.9501799766666661	0.5530697833333349	1.0570558800000018
RP11-276H7.3	-0.7265404083333324	1.0531442283333328	0.5908148013333339	0.4596957436666669
ARHGEF19	-0.6884185299999999	0.23400863666666716	0.02674576999999978	0.08836795999999936
ANO7P1	0.6595935310000005	-0.5049458593333322	0.9472103816666668	-0.6901994179999997
RSG1	0.12149577633333308	-0.0494997406666684	0.307232151	0.20107288600000217
FBXO42	-0.10864626966666613	0.4168807600000015	0.03142415666666665	0.139681126666666
SZRD1	0.2262930866666668	0.46838236999999694	0.16711599333333282	0.35000828333333267
RP4-798A10.2	0.22280428800000163	-0.6054849683333323	-0.1445533559999994	-0.8690035500000008
CROCCP3	-0.052030518333332054	-0.9770761769999998	-1.1130361406666678	-1.2427187606666665
RP4-798A10.7	1.0727714373333335	-0.8637991363333337	-0.5934433230000007	-0.3971702933333332
NBPF1	-0.06943155999999995	-0.729699860000002	-0.46847375999999663	-0.35234270999999673
CROCCP2	0.3677391700000001	0.35585417000000064	0.011163056666665838	-0.2805468566666658
MST1P2	2.551162938000001	-0.7832287963333329	0.5099433483333344	-0.706130535333334
EIF1AXP1	-0.542022995	0.9980200219999995	-0.4569172090000011	0.44297727466666714
CROCC	0.5905664699999988	0.27827766333333415	-0.18893394666666552	-0.24992938666666653
MST1L	2.4883781903333335	-0.5613173829999996	1.2706604670000003	-0.6939178463333331
RP11-108M9.6	1.659814652	0.013684307000000118	-0.5378998296666673	-0.9448940509999995
ATP13A2	-0.5563905600000023	0.3490586233333346	0.5406818533333322	0.505088200000003
SDHB	0.14688951000000294	0.3860909666666661	0.019873216666667304	0.3900541266666693
PADI2	-0.3656569893333339	-1.0594084830000003	0.34168030100000024	-1.378021637666667
PADI3	0.09878436933333345	-1.2996753003333334	1.060310269	0.794794937
RCC2	0.08293679999999881	0.39801546666666354	0.2061916566666664	0.30597487999999906
ARHGEF10L	0.9525640319999971	0.10322765433333458	0.14493036100000012	0.0938366843333327
ALDH4A1	-0.599962406666668	-0.2345896500000002	-0.1922753066666676	-0.22336258333333348
IFFO2	0.08216940999999878	0.7781614033333302	0.23280869666666604	0.6729917999999984
RP5-1126H10.2	-0.2772722753333339	0.7409297106666668	-0.1966696059999986	0.42977971833333406
UBR4	0.5667689100000004	0.18014134333333232	-0.15634973666666774	-0.02133737666666846
EMC1	-0.41007751999999975	0.36314732666666494	0.4464341499999982	0.4552399933333362
MRTO4	-1.3633571899999986	0.4632623266666691	-0.06903653999999904	0.30653255666666723
AKR7L	-0.49217605999999936	-0.7189942766666659	0.24130300433333396	-0.9245648183333337
AKR7A3	0.04522152066666596	-0.3528107216666667	0.8031108429999989	-0.7812302066666659
AKR7A2	-0.4256565613333336	-0.05677103033333353	0.03281417733333214	-0.06595667666666571
RNU6-1099P	-2.321067866	-0.3244929623333337	-1.1683713283333332	0.4285199769999999
PQLC2	-1.6589491280000015	0.3576494429999979	0.21030431666666694	0.4926357533333334
CAPZB	-0.01892424999999953	0.04869901666666543	-0.26196698333333224	0.22911801333333415
MINOS1	-0.2506189576666653	0.48519831366666644	0.3243241776666661	0.5359418169999994
RP5-1056L3.3	-0.7839050036666668	0.46043806833333445	0.15828280833333253	0.1785584139999994
NBL1	-0.9123935883333338	1.1431138583333338	1.034468939	0.6765201576666655
HTR6	-0.5289362793333341	0.13024845166666665	-0.057772354333333276	0.6323220103333336
TMCO4	-0.1580456166666666	-0.5107374519999999	0.3849908236666657	0.25647225666666706
OTUD3	0.9950921433333324	0.1221465499999983	-0.43802099000000005	-0.17171457733333284
CAMK2N1	0.38912244166666543	0.809771246333332	0.5073612000000018	0.7220300883333337
MUL1	-1.8749682580000009	0.606776236	0.2999627466666652	0.9707625833333342
CDA	1.5668783250000002	-0.02142393933333331	-0.3126705146666655	-1.9501151179999994
PINK1	1.0072496799999993	0.38269827666666245	-0.366583180000001	-0.3726205033333354
PINK1-AS	-1.6791111673333319	-0.387480164666667	0.011092692666666792	0.0011689589999992478
DDOST	-0.8387715033333336	0.18488834000000054	0.25165857666666547	0.5253147466666679
KIF17	1.7951212486666677	0.16392147333333273	0.45348198133333284	-0.444623077666666
SH2D5	0.9558630266666661	0.626931690000001	-0.02505021800000229	0.4180495630000003
HP1BP3	0.9484726966666663	0.0753940600000007	-0.15109781666666677	-0.2114541299999999
EIF4G3	0.5259288833333358	0.027310126666666434	0.1947156166666666	0.2109698866666676
ECE1	-0.648038456666665	0.32251838000000177	0.11624979666666668	0.12278682000000174
RP5-1071N3.1	2.2784627053333337	-1.782735779666666	-1.5744873673333335	-2.094941270666666
NBPF2P	-0.0101968863333326	-0.5986398619999989	-0.9847201070000002	-1.522088504
NBPF3	0.020598909666666998	-0.45637960900000074	-0.5909413556666667	-0.4146638163333334
RAP1GAP	-0.568863729666667	-0.9763166773333314	-1.3257079706666648	-1.2160422676666665
USP48	0.8155241333333318	-0.4657769999999992	-0.47816672333333443	-0.21761235666666678
HSPG2	1.187624143333334	-0.22034656666666486	-0.32387484666666566	-0.9744524133333332
LINC00339	0.24126631766666584	-0.8064857883333341	-0.20485979866666604	-0.3918755963333336
CDC42	-0.2326577133333334	0.20678408000000204	-0.14233197333333258	0.19237371333333186
CDC42-IT1	0.3688077466666666	-1.130015585	-0.7742066153333336	0.151177181
WNT4	-0.5468309090000001	0.5172495419999996	1.074762882	0.31477651933333295
ZBTB40	0.24495716666666567	0.04399079666666417	-0.1023123000000048	-0.11549224333333363
ZBTB40-IT1	1.7165663880000004	-0.4892573853333335	-1.5348308056666662	-1.0253999596666663
EPHA8	-0.46197800166666525	0.14514955600000068	0.7743183880000011	1.1520248673333322
EPHB2	-1.780969454333336	-0.4691891410000011	-0.05371772333333347	-0.18067906666666644
C1orf234	0.8157562283333335	-1.289614492666667	0.3358027906666665	-0.7404466556666666
KDM1A	0.13410473333333073	0.5436336400000013	-0.12579887666666423	0.208998996666665
LUZP1	-0.28584282333333455	0.612391466666665	0.18431374333333217	0.25395708600000155
LINC01355	-0.17144226433333287	-1.0605574326666671	-0.2649928689999985	-0.6760497653333344
HNRNPR	-0.5976480266666684	0.4244857033333318	-0.44293213000000087	0.05929381333333694
ZNF436	0.49144452533333016	-0.08939277033333326	-0.28059408999999924	0.08539824366666693
ZNF436-AS1	0.36897949299999944	-1.2472898653333333	-0.7877586689999996	-0.6970988533333333
TCEA3	1.7304264156666673	-0.8923117733333328	-0.522622139333333	-1.4869822543333333
ASAP3	1.1232923280000016	-0.45007638200000066	-0.944009624666668	-0.7289214526666665
E2F2	-1.1600345533333325	0.5820110503333336	0.09058464733333338	0.22456536333333332
ID3	-0.44177274666666655	-0.2945145966666658	-0.5076460366666655	0.5176569833333335
RPL11	0.47762465999999826	-0.009338976666667165	0.017938416666666512	0.061056139999999814
TCEB3	-0.4765715733333309	0.9504457500000001	0.32917565999999887	0.6952334066666666
TCEB3-AS1	0.13862625333333245	-0.8256833976666655	-0.4665963083333331	-0.46561932966666664
PITHD1	-0.018252382333333372	0.6730114229999984	0.5378875403333332	0.4603049436666655
GALE	-1.0018800206666665	-0.6601323283333329	-0.23686359233333398	-0.1202190666666656
HMGCL	0.7800180766666678	-0.4141669626666644	-0.3851055059999986	-0.13511272900000115
FUCA1	-0.0011978786666659857	0.22760628566666696	0.4411448123333326	0.3861082139999983
PNRC2	0.7579258959999997	1.052930391666667	0.8635837723333335	0.8236449960000014
SRSF10	-0.21787208266666802	-0.02498642066666612	-0.3055365736666662	0.028363542333332603
MYOM3	1.9456111500000002	-2.195338678333333	0.009514795666666576	-0.3132853316666667
IL22RA1	1.4463102770000007	-0.3149515580000011	-0.9591161963333334	-1.0165176326666665
IFNLR1	-0.08373855733333535	-0.3265925826666667	-0.8330238016666653	-0.9012798323333335
STPG1	1.4849494636666662	-0.44222237066666814	-0.37299155266666606	-0.7059345520000013
NIPAL3	0.18631413666666674	-0.2263534430000007	-0.11341766299999989	-0.3808703876666666
RCAN3	0.52611864	-0.26906610433333356	-0.7298114186666673	-0.8259420590000017
SRRM1	0.7561535666666668	0.0354750199999998	-0.48536170333333395	-0.1385016400000012
CLIC4	-0.052468923333334416	1.0450008233333357	0.28753678666666893	0.6653852233333346
SYF2	-0.17137343833333496	-0.8478480566666651	-0.9622677250000002	-0.5664068273333349
RSRP1	0.25377612666666494	-0.4814729533333342	-0.4265522166666642	-0.6729480600000013
TMEM50A	-1.2412366399999986	0.09571147666666668	-0.30970833333333303	0.21300829333333304
TMEM57	-2.153432874333334	-0.15307763233333382	0.4177593650000002	0.6326525306666682
LDLRAP1	-0.8727586869999993	-0.6946365403333328	0.16901249000000007	-0.17533230266666777
MAN1C1	-1.8425987009999996	-1.2104691140000003	0.8461063746666664	0.07092651933333283
SEPN1	-0.8975847366666656	-0.4540895899999988	-0.1728975366666674	0.21752632333333466
RP1-317E23.3	-1.191922648666667	-0.7835476429999997	-0.7186931270000003	0.2324806100000003
MTFR1L	0.3005981489999989	-0.8964036353333338	0.044369889666667106	-0.5992980956666667
AUNIP	-0.7965587353333348	0.6137494960000005	-0.3259012590000001	0.05450039533333495
PAQR7	-0.9539932733333334	-0.6135841733333329	-0.48398088666666794	-0.14013582666666657
STMN1	-0.13588164333333097	0.6478983466666683	-0.20779469333333722	0.0776311500000002
PAFAH2	0.07562618933333276	-0.399648862666667	-0.10111193366666704	-0.025059031666665454
EXTL1	0.32150580699999987	-3.091003443	-0.5254069853333334	-0.9942440683333333
PDIK1L	1.250594674666667	0.902221699	0.7810830350000018	0.5633791483333326
ZNF593	-0.09577533133333382	0.3703926803333353	0.26504322899999977	0.4157696903333328
CNKSR1	0.6229497500000001	0.22876150533333295	-1.1505798993333332	-0.3886684119999986
CEP85	0.9596778066666651	0.7139312533333335	0.0957300399999994	0.07381147333333082
SH3BGRL3	-0.4186400926666689	0.008980375000000151	0.038727973333333665	0.2886221466666683
UBXN11	-0.8220337260000008	-0.7235941019999999	0.19905124566666643	-0.13720607666666673
DHDDS	-0.7659072806666671	0.03781041399999907	0.029825036666666804	-0.057556843333333774
HMGN2	-0.5225910533333362	-0.31374325233333344	-0.23263355333333102	-0.2852242666666669
RPS6KA1	0.611718717333332	0.816889503666669	0.17911062399999977	0.36545232666666827
